CHR	Dmr.Start	Dmr.End	Delta.beta	meth.Pvalue	Meth.Status	Gene.Symbol	Expression.FC	Expression.Pvalue	Expression.Status
1	155161643	155161925	0.222810080681237	1.10564828093349e-55	Hypomethylation	MUC1	5.59	3.66975500468288e-99	Overexpression
1	156123210	156123701	0.169737950330046	3.62054329047562e-55	Hypomethylation	SEMA4A	1.6	1.40414419220127e-20	Overexpression
1	157108646	157108863	-0.103234959592302	6.51330733737997e-30	Hypermethylation	ETV3	0.81	8.82152141362864e-07	lowexpression
1	160708923	160709555	0.201708606259562	3.92229125977808e-86	Hypomethylation	SLAMF7	1.59	2.3087264518405e-07	Overexpression
1	161059066	161059528	0.197141016368107	1.87077191560071e-147	Hypomethylation	PVRL4	2.07	6.65489448966607e-38	Overexpression
1	166764929	166766936	0.106435382203214	7.24040049208286e-24	Hypomethylation	POGK	1.79	3.26013552005996e-94	Overexpression
1	171154411	171154813	-0.234248635380942	7.29168892491373e-69	Hypermethylation	FMO2	0.1	1.25997864435283e-32	lowexpression
1	172113440	172114384	-0.212673183012999	8.24263605616062e-266	Hypermethylation	DNM3	0.74	4.48387436206866e-07	lowexpression
1	178310218	178310966	-0.142245241599923	1.34058425963856e-19	Hypermethylation	RASAL2	0.75	3.98835269685493e-13	lowexpression
1	180882514	180882822	-0.304139553508794	1.78639241517181e-212	Hypermethylation	KIAA1614	0.38	2.81750866579947e-31	lowexpression
1	181382778	181383090	0.142561348821931	5.2621733650985e-33	Hypomethylation	CACNA1E	4.08	1.46411846255904e-13	Overexpression
1	186649112	186649578	-0.187892691032758	4.71704905143872e-79	Hypermethylation	PTGS2	0.32	4.46951425833237e-07	lowexpression
1	200004064	200004715	-0.146903930257667	2.31562616059833e-72	Hypermethylation	NR5A2	0.35	3.10099816943376e-25	lowexpression
1	200011132	200011864	-0.2263552699198	1.84813267666603e-148	Hypermethylation	NR5A2	0.35	3.10099816943376e-25	lowexpression
1	201915628	201916104	-0.223926834977731	6.92277732792428e-163	Hypermethylation	LMOD1	0.16	7.1954509068673e-35	lowexpression
1	201979373	201980139	0.212417484045955	0	Hypomethylation	ELF3	1.43	6.65802467928878e-09	Overexpression
1	202679728	202679795	-0.138760646506987	1.77169742236534e-43	Hypermethylation	SYT2	0.59	4.76502055273405e-07	lowexpression
1	206643196	206643482	0.111017019404987	1.04195225233843e-59	Hypomethylation	IKBKE	2.3	9.5760515002164e-57	Overexpression
1	208083889	208084504	-0.14517229795238	1.61915686534303e-129	Hypermethylation	CD34	0.23	1.02658998131029e-27	lowexpression
1	213553482	213555381	0.107448121397311	1.13451220482765e-25	Hypomethylation	RPS6KC1	1.24	2.68908994613387e-22	Overexpression
1	220131207	220133612	0.13084091023412	7.38080319496758e-53	Hypomethylation	EPRS	1.67	2.51336658836004e-85	Overexpression
1	222721259	222721486	0.182285651871796	2.80693217872803e-124	Hypomethylation	HHIPL2	11.61	3.82011958525345e-17	Overexpression
1	226824962	226826250	-0.153047547876551	1.40271932008883e-122	Hypermethylation	ITPKB	0.8	1.20338245118507e-11	lowexpression
1	228337206	228337416	-0.18980695953261	9.26700712868376e-52	Hypermethylation	GJC2	0.55	5.76108666007279e-10	lowexpression
1	231176958	231177035	-0.194800131985784	1.14876714765763e-39	Hypermethylation	FAM89A	0.18	2.30361200041994e-13	lowexpression
1	233764883	233765666	0.124614579058039	3.50314590306298e-23	Hypomethylation	KCNK1	3.6	6.7124420875798e-84	Overexpression
1	236227380	236228782	-0.207704582025119	1.91076892646112e-186	Hypermethylation	NID1	0.69	3.69491549412955e-08	lowexpression
1	240986630	240986786	0.230119340480177	9.92958674344649e-77	Hypomethylation	RGS7	5.77	3.17456254615033e-07	Overexpression
1	242161464	242162197	-0.172312816657806	5.11033269840814e-36	Hypermethylation	MAP1LC3C	0.07	9.52804940007704e-17	lowexpression
1	245534505	245535247	0.128715322762482	8.65414688923892e-26	Hypomethylation	KIF26B	8.04	2.63190646988776e-145	Overexpression
1	245727051	245727974	0.248953536003257	7.99335482299007e-101	Hypomethylation	KIF26B	8.04	2.63190646988776e-145	Overexpression
1	246728617	246728737	0.128822770749502	1.35647519650535e-51	Hypomethylation	CNST	1.17	5.43746125848684e-11	Overexpression
1	247536275	247538253	-0.187909346359398	2.67340122469819e-42	Hypermethylation	NLRP3	0.57	4.00874670422814e-08	lowexpression
1	247610804	247612697	-0.110849978987691	1.40488363089004e-40	Hypermethylation	NLRP3	0.57	4.00874670422814e-08	lowexpression
1	248100543	248100656	-0.155281108328897	2.76679712579407e-44	Hypermethylation	OR2L13	0.18	4.90620705241964e-15	lowexpression
1	248903275	248903350	0.234293579436242	1.13918673283794e-92	Hypomethylation	LOC646627	6.83	6.37214732158489e-07	Overexpression
2	2828839	2830643	0.141429983568825	1.95476551684838e-38	Hypomethylation	TSSC1	1.8	2.19746675174968e-83	Overexpression
2	2892283	2894616	0.261641257206264	2.21209688516648e-115	Hypomethylation	TSSC1	1.8	2.19746675174968e-83	Overexpression
2	2935539	2941287	0.145912062761362	2.07947751690705e-84	Hypomethylation	TSSC1	1.8	2.19746675174968e-83	Overexpression
2	10183088	10183142	-0.149550951396069	1.30513992973102e-40	Hypermethylation	KLF11	0.42	3.16330631311152e-36	lowexpression
2	10665646	10665958	0.133951999179033	1.71721390325726e-51	Hypomethylation	NOL10	1.3	3.2365717885976e-45	Overexpression
2	10917438	10918178	0.178634957043649	6.45725373163114e-73	Hypomethylation	ATP6V1C2	1.71	7.98421723659727e-11	Overexpression
2	11679678	11680221	0.152658100638511	3.07646704816855e-69	Hypomethylation	GREB1	1.85	1.24995913244697e-11	Overexpression
2	19563015	19563605	-0.110446805958913	1.49334671187599e-57	Hypermethylation	OSR1	0.26	2.43492703455986e-23	lowexpression
2	23839952	23841079	-0.256214525532323	4.74443320602893e-216	Hypermethylation	KLHL29	0.16	6.72846615347729e-48	lowexpression
2	26044873	26045603	-0.274137808788876	5.8103323048447e-96	Hypermethylation	ASXL2	0.71	8.51588975329674e-13	lowexpression
2	29337886	29338127	-0.304733542079022	1.77021582884013e-167	Hypermethylation	CLIP4	0.28	4.41203934131404e-30	lowexpression
2	42329412	42329576	-0.281527319033549	3.62801575417591e-63	Hypermethylation	PKDCC	0.25	2.40895160676673e-12	lowexpression
2	50201097	50201821	-0.148852129672132	5.83305745524552e-27	Hypermethylation	NRXN1	0.34	5.45097751079123e-09	lowexpression
2	50574771	50575239	-0.235855582678868	5.38833286128361e-130	Hypermethylation	NRXN1	0.34	5.45097751079123e-09	lowexpression
2	51259668	51259728	-0.107437067228288	1.01712793323041e-20	Hypermethylation	NRXN1	0.34	5.45097751079123e-09	lowexpression
2	54086980	54087193	-0.153729428420651	3.34740140534096e-90	Hypermethylation	GPR75	0.38	1.96058773954931e-19	lowexpression
2	61372055	61372517	-0.191844073918568	8.30237539319562e-69	Hypermethylation	C2orf74	0.62	2.01419672076689e-17	lowexpression
2	65217387	65217764	0.24153383298154	1.99254974578682e-113	Hypomethylation	SLC1A4	1.94	5.19173279276483e-30	Overexpression
2	66663891	66668328	-0.155097210863719	1.21770726745987e-236	Hypermethylation	MEIS1	0.5	3.75086180127942e-29	lowexpression
2	66809767	66810141	-0.100219659449541	1.46251038736695e-15	Hypermethylation	MEIS1	0.5	3.75086180127942e-29	lowexpression
2	68545819	68546179	-0.278360175981737	8.74444700212109e-138	Hypermethylation	CNRIP1	0.29	5.60971142634956e-19	lowexpression
2	72079120	72079506	-0.120246615575841	1.04843396695653e-42	Hypermethylation	CYP26B1	0.23	6.6388687644904e-12	lowexpression
2	74213008	74217313	0.157951845132814	1.49573205753149e-73	Hypomethylation	TET3	1.61	1.33841094596253e-26	Overexpression
2	85107179	85107461	-0.156118812269254	1.77395189284736e-37	Hypermethylation	C2orf89	0.53	4.38276114931158e-07	lowexpression
2	85804523	85804933	0.167212862178952	6.8388037763898e-171	Hypomethylation	VAMP8	2.02	6.07004860422924e-47	Overexpression
2	85999312	85999944	-0.107524338030209	7.45572560379417e-21	Hypermethylation	ATOH8	0.1	8.20077710147531e-24	lowexpression
2	96990740	96990860	-0.305025979492645	4.21584191080437e-139	Hypermethylation	ITPRIPL1	0.18	1.00873548438881e-35	lowexpression
2	97563573	97564282	0.106818871144079	7.4498550522462e-34	Hypomethylation	FAM178B	2.17	1.11663372087258e-06	Overexpression
2	108994313	108994729	-0.162793790430414	7.77650600443484e-83	Hypermethylation	SULT1C4	0.41	3.70059266662375e-13	lowexpression
2	109934412	109935176	-0.211911296773419	6.1218914840548e-84	Hypermethylation	SH3RF3	0.61	8.29510419829413e-13	lowexpression
2	119594692	119598000	0.18358392656893	5.11198344825943e-49	Hypomethylation	EN1	4.85	3.57776457840963e-19	Overexpression
2	121499488	121499866	-0.171467616757175	2.59664508849731e-47	Hypermethylation	GLI2	0.69	7.976534673325e-14	lowexpression
2	121522725	121524566	-0.156714959240793	6.21776461037163e-62	Hypermethylation	GLI2	0.69	7.976534673325e-14	lowexpression
2	121625493	121625775	-0.330030847402488	9.64751478287371e-185	Hypermethylation	GLI2	0.69	7.976534673325e-14	lowexpression
2	127413303	127413429	-0.376615007665875	5.83409822892771e-155	Hypermethylation	GYPC	0.26	7.48468675277163e-22	lowexpression
2	131975725	131975796	0.102834908553093	1.42883045300642e-31	Hypomethylation	POTEE	1.41	1.01696651169377e-07	Overexpression
2	145275285	145275582	-0.137524607535128	8.84308325628238e-27	Hypermethylation	ZEB2	0.33	5.54014281422192e-17	lowexpression
2	161265106	161265507	-0.184718256695221	3.71018797378477e-108	Hypermethylation	RBMS1	0.51	1.02072400136264e-34	lowexpression
2	162100967	162101279	0.10256320045748	1.77906429394215e-12	Hypomethylation	PSMD14	1.72	2.96992563522002e-76	Overexpression
2	176977064	176977376	-0.100329650497185	1.66054984953978e-21	Hypermethylation	HOXD10	0.49	1.2024971271707e-12	lowexpression
2	176996053	176999361	-0.168092723290164	5.54790234010028e-78	Hypermethylation	HOXD8	0.68	5.9392192872487e-10	lowexpression
2	191045584	191045716	-0.129308643884764	1.21360799961183e-33	Hypermethylation	C2orf88	0.19	7.60230590241029e-28	lowexpression
2	198540488	198540650	-0.274685362720679	5.53002180452035e-151	Hypermethylation	RFTN2	0.37	1.53929309142951e-18	lowexpression
2	208635731	208636519	-0.129880382419049	2.5322938549311e-137	Hypermethylation	FZD5	0.47	2.31670030634552e-19	lowexpression
2	218770007	218770471	-0.205184343528564	6.45726750004892e-99	Hypermethylation	TNS1	0.12	9.60031966769688e-18	lowexpression
2	219266990	219268659	-0.133851968162864	2.42141137799578e-268	Hypermethylation	CTDSP1	0.8	2.68788571960411e-14	lowexpression
2	220378882	220379172	0.1289830527939	1.84215263291087e-44	Hypomethylation	ACCN4	2.24	4.7270003382068e-11	Overexpression
2	233877851	233878013	0.251025836037837	3.49090092104079e-150	Hypomethylation	NGEF	1.9	9.10158575738275e-22	Overexpression
2	235907446	235907997	0.198816223370126	1.50571955115798e-48	Hypomethylation	SH3BP4	1.22	6.61306630974598e-07	Overexpression
2	235936276	235936678	0.223074822060455	1.58928692473718e-97	Hypomethylation	SH3BP4	1.22	6.61306630974598e-07	Overexpression
2	240014442	240015097	-0.103976695540477	8.27570556254986e-128	Hypermethylation	HDAC4	0.55	6.40944765724254e-39	lowexpression
2	240039773	240040606	-0.190933133229523	2.29754684220889e-90	Hypermethylation	HDAC4	0.55	6.40944765724254e-39	lowexpression
2	240042687	240044761	-0.141929926101061	1.95281374658383e-269	Hypermethylation	HDAC4	0.55	6.40944765724254e-39	lowexpression
2	240143482	240144295	-0.179906919641666	1.05759265844507e-45	Hypermethylation	HDAC4	0.55	6.40944765724254e-39	lowexpression
2	240174297	240174975	-0.125433403344876	1.55303159316632e-17	Hypermethylation	HDAC4	0.55	6.40944765724254e-39	lowexpression
2	240212741	240213373	-0.182408702243098	3.28958378998372e-170	Hypermethylation	HDAC4	0.55	6.40944765724254e-39	lowexpression
2	240230271	240231208	-0.218463592716717	1.05721506293256e-262	Hypermethylation	HDAC4	0.55	6.40944765724254e-39	lowexpression
2	240234060	240234920	-0.126781370523369	1.3604574240148e-111	Hypermethylation	HDAC4	0.55	6.40944765724254e-39	lowexpression
2	241667213	241668047	0.12427113146713	8.29663215829783e-25	Hypomethylation	KIF1A	25	9.70404769218154e-25	Overexpression
2	242799319	242799640	0.106262150531084	7.40405931844695e-61	Hypomethylation	PDCD1	3.83	2.9610560169213e-26	Overexpression
3	238602	239277	-0.146875846024546	1.96775593570462e-67	Hypermethylation	CHL1	0.12	6.51843323925336e-35	lowexpression
3	2552884	2553388	-0.227719336206167	2.04111160766434e-88	Hypermethylation	CNTN4	0.59	2.17663751267109e-11	lowexpression
3	5018661	5018973	0.108389668683935	2.28833050423451e-24	Hypomethylation	BHLHE40	1.31	4.25057354372077e-08	Overexpression
3	5024683	5024927	0.196775867871342	5.13738847145862e-57	Hypomethylation	BHLHE40	1.31	4.25057354372077e-08	Overexpression
3	11036202	11038946	0.153176646958022	1.77748244704149e-52	Hypomethylation	SLC6A1	1.84	2.48732417522744e-25	Overexpression
3	11058873	11059088	0.184512860849149	8.13632524684224e-84	Hypomethylation	SLC6A1	1.84	2.48732417522744e-25	Overexpression
3	12045389	12045521	-0.324010672226381	1.00490716656675e-83	Hypermethylation	SYN2	0.15	4.07303855039985e-32	lowexpression
3	12593819	12597506	-0.131788630240214	1.76654189377357e-21	Hypermethylation	MKRN2	0.92	2.03105915264717e-07	lowexpression
3	13060425	13061290	-0.165360956691101	3.27653162484496e-61	Hypermethylation	IQSEC1	0.66	2.88052224266588e-24	lowexpression
3	13114300	13114582	-0.239451451956663	5.42104697529992e-85	Hypermethylation	IQSEC1	0.66	2.88052224266588e-24	lowexpression
3	13590388	13590453	-0.124667060619473	1.26227850707785e-41	Hypermethylation	FBLN2	0.41	2.22389190751322e-10	lowexpression
3	16216014	16216416	-0.145450257730275	2.07817326558229e-43	Hypermethylation	GALNTL2	0.11	1.575068896265e-15	lowexpression
3	21791932	21792564	-0.138255506589211	2.19550189463702e-32	Hypermethylation	ZNF385D	0.69	3.77586659727509e-07	lowexpression
3	22414257	22414446	-0.138886410487359	6.35550604519138e-44	Hypermethylation	UBE2E2	0.73	6.65629426865051e-13	lowexpression
3	26663533	26663653	-0.245788912448358	1.05969489400936e-90	Hypermethylation	LRRC3B	0.08	1.32561501909144e-26	lowexpression
3	38040296	38040452	-0.159342133997842	2.87421639699148e-21	Hypermethylation	VILL	0.8	3.03342437796009e-07	lowexpression
3	40350708	40350880	-0.119352892552602	1.26069063212936e-27	Hypermethylation	EIF1B	0.68	6.93072171845854e-29	lowexpression
3	42700444	42700819	-0.11772457483834	3.5403285201129e-121	Hypermethylation	ZBTB47	0.55	1.56715892349759e-16	lowexpression
3	44626444	44626540	-0.265604238775521	1.12464287157031e-64	Hypermethylation	ZNF660	0.39	1.3175338512017e-31	lowexpression
3	44754116	44754140	-0.262796746471338	3.69053342759054e-77	Hypermethylation	ZNF502	0.4	3.07873914715953e-45	lowexpression
3	44770836	44771288	-0.121920432998701	1.31198278369396e-91	Hypermethylation	ZNF501	0.56	4.95387525715897e-31	lowexpression
3	45208016	45210136	0.106839923647634	1.2308522460351e-104	Hypomethylation	TMEM158	3.04	8.76876092341031e-21	Overexpression
3	49236799	49236817	-0.254427508552321	2.18968827838857e-83	Hypermethylation	CCDC36	0.22	1.59540896106326e-18	lowexpression
3	49377916	49378036	-0.161086356548391	6.01568496766364e-35	Hypermethylation	USP4	0.83	1.05406607882476e-40	lowexpression
3	49459539	49460373	-0.102642237012356	3.63540327565056e-125	Hypermethylation	AMT	0.47	2.11365998073224e-21	lowexpression
3	50187774	50191082	0.111088982419169	3.4170443338753e-35	Hypomethylation	SEMA3F	2.17	7.37313212118528e-91	Overexpression
3	50339192	50341936	-0.174835542026232	1.88005617579413e-145	Hypermethylation	HYAL1	0.32	4.4351374394216e-23	lowexpression
3	50642191	50646193	0.193887962578131	2.55360119540197e-92	Hypomethylation	CISH	2.13	1.39149413022609e-34	Overexpression
3	52351286	52352060	-0.282294307799338	6.62568866482099e-186	Hypermethylation	DNAH1	0.47	1.26380652356055e-24	lowexpression
3	52529192	52529840	-0.129047769256029	2.20195081210442e-167	Hypermethylation	STAB1	0.56	2.95664229236643e-08	lowexpression
3	62355435	62355575	-0.237544474054383	6.79346850640404e-89	Hypermethylation	FEZF2	0.14	5.17774787339824e-07	lowexpression
3	62363766	62365296	-0.142731374337975	4.90170148834431e-118	Hypermethylation	FEZF2	0.14	5.17774787339824e-07	lowexpression
3	64670318	64670781	-0.158104739202589	2.265979970266e-59	Hypermethylation	ADAMTS9	0.42	3.74064233965752e-20	lowexpression
3	100712121	100712527	-0.170566983918329	2.26923948756767e-56	Hypermethylation	ABI3BP	0.22	2.72674473734582e-17	lowexpression
3	114012632	114013034	0.14663367464812	4.57074161324819e-57	Hypomethylation	TIGIT	4.35	1.17354475120798e-36	Overexpression
3	125899818	125900168	-0.216341575446531	1.14870684331589e-143	Hypermethylation	ALDH1L1	0.04	1.14152237288785e-08	lowexpression
3	149050715	149051544	-0.150019589594084	3.0131921379316e-43	Hypermethylation	TM4SF18	0.33	2.42298261906653e-34	lowexpression
3	154797562	154797616	-0.126812482087822	1.82577497202724e-25	Hypermethylation	MME	0.1	1.19851502131516e-40	lowexpression
3	156009257	156009539	-0.139689670537013	2.43975243730142e-41	Hypermethylation	KCNAB1	0.26	2.7781884959587e-19	lowexpression
3	157813171	157813826	-0.185088678207309	1.0599465667487e-120	Hypermethylation	SHOX2	0.63	4.06282102215565e-09	lowexpression
3	159557236	159558347	-0.101180229540932	2.67140192655668e-29	Hypermethylation	SCHIP1	0.56	9.25993063386136e-09	lowexpression
3	160121177	160123147	0.180010581894821	6.89694521302403e-61	Hypomethylation	SMC4	2.83	3.24797959544559e-142	Overexpression
3	169375654	169378976	-0.142295055580536	9.86470759556214e-99	Hypermethylation	MECOM	0.42	3.88556162991414e-22	lowexpression
3	169757669	169760413	0.123556987958494	3.46505202240791e-29	Hypomethylation	GPR160	2.4	7.12406801896644e-64	Overexpression
3	170303716	170303944	-0.26387633154474	3.87232648811266e-84	Hypermethylation	SLC7A14	0.13	3.89730521049209e-15	lowexpression
3	173116134	173116362	-0.16263029298276	1.09258967377499e-29	Hypermethylation	NLGN1	0.22	1.64141384983213e-20	lowexpression
3	194076146	194080269	0.115568265835814	9.34661590196216e-34	Hypomethylation	LRRC15	13.76	1.20637123591496e-129	Overexpression
3	194408831	194408971	-0.192187247287932	3.60745423069317e-43	Hypermethylation	FAM43A	0.45	3.38416851895016e-19	lowexpression
4	978938	979220	0.218011692396567	5.72768332776175e-80	Hypomethylation	SLC26A1	1.66	1.70172614665218e-14	Overexpression
4	4855075	4855387	-0.111438765194124	9.53869524633652e-21	Hypermethylation	MSX1	0.51	2.04965977280139e-08	lowexpression
4	4862769	4863051	-0.187867199910115	3.92032183564009e-41	Hypermethylation	MSX1	0.51	2.04965977280139e-08	lowexpression
4	5021042	5021155	-0.37959547442308	1.85997440415091e-101	Hypermethylation	CYTL1	0.37	1.62848271019974e-16	lowexpression
4	5710289	5710459	-0.272570963644887	5.1614428156921e-131	Hypermethylation	EVC2	0.4	2.8816036955023e-46	lowexpression
4	5989723	5990355	0.105446841101633	2.40417279774385e-24	Hypomethylation	C4orf50	4.23	6.87586548130675e-23	Overexpression
4	6023971	6025839	0.128556390204056	2.37683685897881e-32	Hypomethylation	JAKMIP1	9.79	1.33131004534337e-64	Overexpression
4	6689818	6691977	0.10463389364012	0	Hypomethylation	S100P	27.13	7.54906524237221e-45	Overexpression
4	6695214	6695424	0.249162443469226	7.60432794164488e-122	Hypomethylation	S100P	27.13	7.54906524237221e-45	Overexpression
4	7301175	7302139	0.131889350213229	2.74572309051936e-49	Hypomethylation	SORCS2	1.62	1.44735660261379e-18	Overexpression
4	7395072	7395928	0.150227355095389	8.63009525806417e-51	Hypomethylation	SORCS2	1.62	1.44735660261379e-18	Overexpression
4	7637540	7638596	0.152874712401752	1.10743504440132e-77	Hypomethylation	SORCS2	1.62	1.44735660261379e-18	Overexpression
4	7666039	7666258	0.12680760939947	2.6626977306013e-44	Hypomethylation	SORCS2	1.62	1.44735660261379e-18	Overexpression
4	7706231	7706981	0.100484159273565	5.45022587386476e-26	Hypomethylation	SORCS2	1.62	1.44735660261379e-18	Overexpression
4	7709861	7710679	0.112320769014059	1.11473973238291e-26	Hypomethylation	SORCS2	1.62	1.44735660261379e-18	Overexpression
4	7719583	7720400	0.119081288989103	6.80579984510158e-31	Hypomethylation	SORCS2	1.62	1.44735660261379e-18	Overexpression
4	12538983	12540896	0.212763097345136	6.76710061638604e-50	Hypomethylation	HSP90AB2P	1.48	1.09450719715474e-12	Overexpression
4	16900118	16900335	-0.132910644656706	4.47260255323692e-39	Hypermethylation	LDB2	0.22	4.85977316376926e-37	lowexpression
4	18319936	18321893	-0.141737652282524	5.46784776774607e-23	Hypermethylation	LCORL	0.83	9.33227739470712e-08	lowexpression
4	24795768	24798548	-0.121622854368713	2.54881222176407e-28	Hypermethylation	SOD3	0.21	2.9407774024319e-19	lowexpression
4	25090441	25090821	-0.128640618956674	7.13779450931452e-29	Hypermethylation	SEPSECS	0.83	4.73265306183886e-09	lowexpression
4	26492316	26492526	0.104554745441508	2.55769141593869e-21	Hypomethylation	CCKAR	3.42	7.6259743893504e-18	Overexpression
4	41614081	41614907	-0.162544107700374	9.35603555060288e-57	Hypermethylation	LIMCH1	0.43	9.21398759159178e-18	lowexpression
4	46125865	46126553	-0.104996523743739	4.8797178475649e-46	Hypermethylation	GABRG1	0.17	7.81006488310824e-11	lowexpression
4	55093536	55093848	-0.16644733961142	5.18658984960427e-45	Hypermethylation	PDGFRA	0.37	2.36331717582622e-37	lowexpression
4	57547324	57547900	0.211697416877214	8.88419437074339e-302	Hypomethylation	HOPX	2.1	6.52677646264815e-20	Overexpression
4	71587324	71587956	-0.182054665609373	1.50627859340714e-127	Hypermethylation	RUFY3	0.88	1.01368334427581e-08	lowexpression
