CHR	arm	gene	dmr.no	dmr.start	dmr.end	dmr.size	dmr.core.start	dmr.core.end	dmr.core.size	X01_AVG	X11_AVG	deltaBeta	dmr.p	dmr.p.rank
1	p	CALML6	39	1845896	1846151	256	1845940	1846098	159	0.742309580871661	0.734219732712876	-0.00808984815878422	2.13224354492063e-11	8346
1	p	TMEM52	40	1851345	1851399	55	1851347	1851384	38	0.353689893662739	0.277619476917274	-0.0760704167454649	7.45056915356621e-23	5929
1	p	TMEM52	41	1852819	1858166	5348	1854473	1858106	3634	0.620885344138871	0.665613515069948	0.0447281709310778	1.45408120184797e-15	7334
1	p	KIAA1751	42	1869508	1873687	4180	1870495	1873499	3005	0.71306614263408	0.80117373496623	0.0881075923321496	2.20312478959284e-43	3640
1	p	KIAA1751	43	1894969	1895251	283	1895061	1895206	146	0.734249678122413	0.79152103884699	0.0572713607245767	1.84036729914009e-09	8945
1	p	GABRD	44	1945034	1948342	3309	1946008	1946688	681	0.640539045891508	0.573142126201649	-0.0673969196898586	5.20050348768742e-18	6840
1	p	GABRD	45	1959735	1959891	157	1959747	1959832	86	0.867599847398357	0.932665014527505	0.0650651671291481	1.54096856364134e-11	8311
1	p	PRKCZ	46	1985495	1986919	1425	1985500	1986275	776	0.74494587167198	0.862539607209246	0.117593735537266	3.76005359823072e-25	5580
1	p	PRKCZ	47	1988037	1989411	1375	1988681	1988808	128	0.871291553217289	0.846336211011266	-0.0249553422060232	2.15946762217872e-14	7582
1	p	PRKCZ	48	2002078	2003718	1641	2002722	2003650	929	0.876409756440216	0.827162632577685	-0.0492471238625317	5.65695314246601e-73	2037
1	p	PRKCZ	49	2005411	2005642	232	2005489	2005564	76	0.782998472515288	0.632902472208455	-0.150096000306833	2.74463831530045e-128	825
1	p	PRKCZ	50	2013432	2014863	1432	2013507	2014628	1122	0.630680563992243	0.756544588705873	0.12586402471363	5.22199972860176e-51	3124
1	p	PRKCZ	51	2035026	2037880	2855	2035295	2037476	2182	0.738744601056436	0.754282383513379	0.0155377824569425	6.87627040407844e-35	4385
1	p	PRKCZ	52	2042078	2045133	3056	2043037	2043853	817	0.89835573409656	0.895934233590885	-0.0024215005056748	9.67023052537906e-05	10463
1	p	PRKCZ	53	2058642	2062014	3373	2058790	2061836	3047	0.739925439769302	0.660329533124494	-0.0795959066448082	8.14742441828666e-50	3189
1	p	PRKCZ	54	2105906	2106936	1031	2106222	2106732	511	0.639989277638584	0.439839538087923	-0.200149739550661	5.10446073329128e-31	4822
1	p	C1orf86	55	2124908	2126503	1596	2125049	2126479	1431	0.290389032769411	0.368073984185979	0.0776849514165683	2.18617141832933e-36	4218
1	p	SKI	56	2159324	2159400	77	2159351	2159373	23	0.0199508425346638	0.0179989207650046	-0.00195192176965922	1.76830928667749e-10	8617
1	p	SKI	57	2162793	2164173	1381	2162931	2163529	599	0.319229117249361	0.226410704367417	-0.0928184128819435	5.43220166406856e-17	7048
1	p	SKI	58	2188451	2189343	893	2188767	2189027	261	0.750998917901103	0.588756644869607	-0.162242273031495	5.07106945668107e-51	3122
1	p	SKI	59	2200574	2201562	989	2200890	2201246	357	0.796538033398862	0.721540304302718	-0.0749977290961442	7.50921188850929e-19	6681
1	p	SKI	60	2202615	2203361	747	2202931	2203045	115	0.963746917778194	0.933748479119514	-0.0299984386586802	7.48865765957758e-54	2951
1	p	SKI	61	2217788	2219193	1406	2218432	2218549	118	0.861092569528695	0.81484705331032	-0.0462455162183748	2.56378518717522e-25	5556
1	p	SKI	62	2222341	2222564	224	2222419	2222486	68	0.400467529861047	0.117283003522013	-0.283184526339034	9.95381577269049e-93	1437
1	p	SKI	63	2230460	2230809	350	2230601	2230668	68	0.756704936771771	0.519247232696104	-0.237457704075667	1.58486406064909e-199	299
1	p	SKI	64	2240138	2244765	4628	2240191	2244585	4395	0.70382839079576	0.715548309013889	0.0117199182181289	7.51592786890996e-46	3464
1	p	MORN1	65	2252719	2253001	283	2252794	2252995	202	0.649790454499908	0.516136024039923	-0.133654430459985	1.82516085031211e-44	3561
1	p	MORN1	66	2261588	2263118	1531	2262232	2262923	692	0.569337644480981	0.444796953192582	-0.124540691288399	2.20987664674481e-45	3492
1	p	MORN1	67	2269227	2270630	1404	2269871	2270516	646	0.819157763096316	0.858059934026085	0.0389021709297683	1.17544362778318e-10	8565
1	p	MORN1	68	2273091	2274602	1512	2273735	2273958	224	0.81276249935166	0.87678744333137	0.0640249439797103	9.75198224980796e-21	6294
1	p	MORN1	69	2284214	2285431	1218	2284501	2285178	678	0.629266401728407	0.480333510421899	-0.148932891306508	1.26933757556157e-92	1442
1	p	RER1	70	2334735	2338355	3621	2334785	2338210	3426	0.81002385103965	0.84322286005083	0.0331990090111801	3.44142443072964e-88	1550
1	p	PEX10	71	2344169	2345436	1268	2344171	2345410	1240	0.172214294663163	0.194935199074605	0.0227209044114418	3.74847082031533e-47	3359
1	p	RER1	72	2347899	2351777	3879	2349553	2350197	645	0.630768724420957	0.565098256979068	-0.0656704674418886	4.42243832174687e-20	6443
1	p	RER1	73	2359886	2360050	165	2359927	2360018	92	0.682721517488543	0.560897783133039	-0.121823734355504	2.40577411295968e-26	5400
1	p	PLCH2	74	2382033	2385341	3309	2382583	2385305	2723	0.6104648076155	0.595960795108332	-0.014504012507168	1.31031565418753e-06	9877
1	p	PLCH2	75	2389047	2393491	4445	2389638	2391837	2200	0.610389937389834	0.602899900711897	-0.00749003667793724	4.48171459806646e-21	6236
1	p	PLCH2	76	2410863	2411784	922	2410885	2411643	759	0.788450624067466	0.733171733944806	-0.0552788901226603	5.40652087159207e-40	3905
1	p	PLCH2	77	2425544	2426351	808	2425860	2426035	176	0.64072638690438	0.743936741881578	0.103210354977198	6.44426364981965e-12	8192
1	p	PLCH2	78	2428548	2429252	705	2428864	2429005	142	0.661486888790187	0.738874234623127	0.0773873458329394	5.60848404825406e-19	6658
1	p	PANK4	79	2436891	2437356	466	2437047	2437200	154	0.372198867847133	0.494754022366271	0.122555154519138	2.38645281897157e-35	4334
1	p	PANK4	80	2458238	2458358	121	2458238	2458298	61	0.130320937854501	0.0936504544125215	-0.0366704834419798	2.38087796167013e-07	9631
1	p	LOC115110	81	2483411	2484249	839	2483719	2483933	215	0.906510262554753	0.862087390111747	-0.0444228724430059	1.45679080920849e-43	3627
1	p	C1orf93	82	2521076	2523136	2061	2521842	2523091	1250	0.903551627430954	0.927467904371587	0.0239162769406334	2.77577026967975e-11	8385
1	p	MMEL1	83	2537641	2537852	212	2537719	2537774	56	0.86574975396608	0.815057571000961	-0.0506921829651192	1.54378143296611e-18	6747
1	p	TTC34	84	2569575	2572883	3309	2571229	2572713	1485	0.627756313942923	0.693495288844486	0.0657389749015628	2.43475125990913e-15	7392
1	p	TTC34	85	2701840	2705148	3309	2703494	2705124	1631	0.320928960024842	0.426561559226991	0.105632599202149	1.17645545425292e-31	4749
1	p	TTC34	86	2718210	2726015	7806	2718742	2725823	7082	0.494531858004874	0.567868715079657	0.0733368570747825	1.80345643792699e-62	2451
1	p	ACTRT2	87	2777131	2777295	165	2777158	2777244	87	0.610519565152055	0.743254035880568	0.132734470728513	2.20458644922898e-37	4135
1	p	ACTRT2	88	2781815	2783984	2170	2782699	2783100	402	0.39687795280817	0.557836542826993	0.160958590018824	6.64981931630354e-51	3132
1	p	ACTRT2	89	2788205	2789973	1769	2788902	2789896	995	0.569357861527248	0.788890439395595	0.219532577868347	1.19155966198304e-86	1590
1	p	ACTRT2	90	2795309	2801078	5770	2796193	2800194	4002	0.490217524462317	0.572187538150674	0.0819700136883572	2.47793075634609e-60	2578
1	p	ACTRT2	91	2819109	2828280	9172	2819993	2828244	8252	0.500583945389726	0.634372101280244	0.133788155890519	7.74457750180243e-270	128
1	p	ACTRT2	92	2832759	2841192	8434	2833643	2840308	6666	0.509116032550097	0.63317305022817	0.124057017678074	2.16559422607306e-139	703
1	p	ACTRT2	93	2842514	2846525	4012	2842673	2845514	2842	0.478654803449061	0.519232532897982	0.0405777294489216	4.40740338344577e-40	3895
1	p	ACTRT2	94	2885052	2885250	199	2885085	2885244	160	0.458959198359947	0.557312557433546	0.0983533590735989	2.06972594848351e-20	6367
1	p	ACTRT2	95	2886710	2886950	241	2886792	2886868	77	0.601195412728225	0.847839556243257	0.246644143515032	2.97520279510366e-94	1415
1	p	ACTRT2	96	2898380	2901047	2668	2899264	2900163	900	0.524937935785029	0.673006508696549	0.14806857291152	2.68285214948083e-75	1958
1	p	ACTRT2	97	2934623	2937965	3343	2936277	2937278	1002	0.634477210736456	0.827068433151903	0.192591222415447	1.4478795261717e-148	611
1	p	ACTRT2	98	2946047	2947815	1769	2946727	2947791	1065	0.479635550975249	0.578548303412097	0.0989127524368476	1.44561056003549e-47	3333
1	p	ACTRT2	99	2953224	2955313	2090	2954108	2954429	322	0.39610113878428	0.544761008200998	0.148659869416717	1.58679603925121e-80	1805
1	p	FLJ42875	100	2984140	2984353	214	2984218	2984275	58	0.374620119213271	0.235455352092199	-0.139164767121072	1.39393741984064e-52	3017
1	p	PRDM16	101	3000861	3001269	409	3001002	3001128	127	0.623307055458521	0.771192508463866	0.147885453005345	6.33412001898192e-56	2802
1	p	PRDM16	102	3006150	3008349	2200	3006329	3008033	1705	0.602208922690466	0.803076261719246	0.20086733902878	1.05490882093462e-159	518
1	p	PRDM16	103	3010728	3011620	893	3010896	3011304	409	0.580153282958411	0.750369668119138	0.170216385160727	1.05621224016048e-83	1692
1	p	PRDM16	104	3028436	3029192	757	3028457	3029070	614	0.630063509915239	0.803340214817114	0.173276704901875	7.19466906152325e-92	1461
1	p	PRDM16	105	3032435	3033281	847	3032751	3032965	215	0.67610767110681	0.775923488893504	0.0998158177866939	4.8327634463968e-17	7035
1	p	PRDM16	106	3041441	3042954	1514	3042085	3042459	375	0.735362568839398	0.91202038421806	0.176657815378661	5.47622184911026e-60	2593
1	p	PRDM16	107	3044425	3045368	944	3044741	3045166	426	0.714040186260614	0.86317726769185	0.149137081431236	6.1155266216191e-59	2654
1	p	PRDM16	108	3050521	3052241	1721	3050837	3052175	1339	0.701513187404294	0.837058087909257	0.135544900504962	7.50590256370307e-59	2658
1	p	PRDM16	109	3056601	3056849	249	3056679	3056771	93	0.453278893686042	0.534250350653251	0.0809714569672092	9.39969301335174e-18	6888
1	p	PRDM16	110	3077154	3079168	2015	3077798	3079069	1272	0.492847217826289	0.570207296011952	0.0773600781856622	2.41663647739995e-28	5154
1	p	PRDM16	111	3087393	3088315	923	3087637	3087999	363	0.163331311721113	0.116137179947997	-0.0471941317731163	7.51892475196911e-09	9150
1	p	PRDM16	112	3094250	3096845	2596	3094566	3096529	1964	0.634575623734742	0.791690287465142	0.157114663730401	9.5752672607961e-79	1862
1	p	PRDM16	113	3098589	3101141	2553	3098864	3100956	2093	0.685899723128811	0.747808864214229	0.061909141085418	1.55473248128163e-44	3556
1	p	PRDM16	114	3105111	3105267	157	3105151	3105252	102	0.713228563792771	0.854406022199856	0.141177458407085	6.0431543932801e-25	5612
1	p	PRDM16	115	3106646	3107934	1289	3106929	3107290	362	0.789291176411233	0.942055817942214	0.152764641530981	3.00707903115913e-39	3962
1	p	PRDM16	116	3114176	3116189	2014	3114820	3115545	726	0.608477245480918	0.747000963836217	0.138523718355298	1.96285819157211e-49	3209
1	p	PRDM16	117	3123022	3124011	990	3123054	3123854	801	0.601535117566436	0.751993853120519	0.150458735554083	9.0778535839162e-56	2816
1	p	PRDM16	118	3128689	3130866	2178	3129005	3130550	1546	0.623387450176084	0.779217722098582	0.155830271922497	7.81308204376414e-140	698
1	p	PRDM16	119	3134685	3135317	633	3134756	3135083	328	0.591176974349834	0.707758183333167	0.116581208983333	7.10922207957049e-24	5759
1	p	PRDM16	120	3140039	3141222	1184	3140299	3140906	608	0.560306243668071	0.829278990471464	0.268972746803393	9.11315388171911e-156	548
1	p	PRDM16	121	3143469	3145354	1886	3143682	3144710	1029	0.537083057882687	0.722978448543684	0.185895390660997	3.16994973562459e-89	1529
1	p	PRDM16	122	3147863	3148083	221	3147941	3148005	65	0.632516123280737	0.835414741795348	0.202898618514611	4.3742819540734e-54	2933
1	p	PRDM16	123	3159427	3162092	2666	3159568	3161448	1881	0.56344104601597	0.730297449740219	0.16685640372425	5.95938787644705e-91	1486
1	p	PRDM16	124	3163331	3164509	1179	3163341	3164431	1091	0.46815880772635	0.490480325428239	0.0223215177018889	5.13583788657914e-81	1780
1	p	PRDM16	125	3190837	3193924	3088	3191219	3193787	2569	0.569500720090221	0.705964950042546	0.136464229952325	1.63894223873262e-138	714
1	p	PRDM16	126	3206727	3208232	1506	3207371	3207588	218	0.635226622138804	0.837738266125372	0.202511643986568	1.65375537368258e-103	1203
1	p	PRDM16	127	3210009	3210740	732	3210325	3210424	100	0.503521989674085	0.80048665868349	0.296964669009405	1.29054226615532e-102	1222
1	p	PRDM16	128	3228650	3230963	2314	3228966	3230647	1682	0.333901950460667	0.333855716249839	-4.62342108282776e-05	2.79479853290116e-73	2028
1	p	PRDM16	129	3233691	3234514	824	3234007	3234198	192	0.802396026608969	0.904574013553612	0.102177986944643	1.18865348702429e-21	6128
1	p	PRDM16	130	3271487	3273376	1890	3272131	3272732	602	0.635345957779816	0.723168928955014	0.0878229711751982	1.65439470107219e-16	7149
1	p	PRDM16	131	3276272	3278267	1996	3276413	3277623	1211	0.650828991284484	0.789875715743285	0.139046724458801	6.44355106311862e-116	1013
1	p	PRDM16	132	3282441	3283073	633	3282449	3282870	422	0.672119353200159	0.656668100526447	-0.0154512526737119	2.21633911837971e-14	7587
1	p	PRDM16	133	3289482	3290310	829	3289798	3289994	197	0.5069893193058	0.62825214815484	0.12126282884904	7.43813795791837e-35	4389
1	p	PRDM16	134	3302657	3304775	2119	3302968	3304131	1164	0.618121482146307	0.769494355895954	0.151372873749647	5.78794936068975e-95	1384
1	p	PRDM16	135	3314965	3315597	633	3315163	3315497	335	0.611175452674509	0.839244496742389	0.22806904406788	3.52827848938231e-92	1453
1	p	PRDM16	136	3318620	3320879	2260	3319264	3320854	1591	0.608260171358396	0.726939580316511	0.118679408958115	3.79839293972657e-74	1997
1	p	PRDM16	137	3322222	3322504	283	3322222	3322363	142	0.56340622933154	0.672351733697363	0.108945504365823	1.6069806398523e-29	4996
1	p	PRDM16	138	3331002	3332405	1404	3331080	3332264	1185	0.581533595659155	0.680195600966444	0.0986620053072894	2.72583030754732e-63	2410
1	p	PRDM16	139	3339226	3340514	1289	3339870	3340187	318	0.511704155330107	0.598205380362434	0.0865012250323269	1.22681579896541e-21	6133
1	p	PRDM16	140	3346813	3348638	1826	3347146	3348571	1426	0.74340439254102	0.78695694933708	0.0435525567960594	3.63277857803604e-18	6805
1	p	PRDM16	141	3352256	3355233	2978	3352257	3354467	2211	0.680191651563027	0.812612118124385	0.132420466561358	6.72087959389792e-86	1613
1	p	ARHGEF16	142	3372422	3375166	2745	3372482	3374906	2425	0.636850544129189	0.648457898498825	0.0116073543696364	4.98762351652845e-26	5442
1	p	ARHGEF16	143	3379459	3380427	969	3379492	3380288	797	0.854452644453277	0.838126125558183	-0.0163265188950937	1.90078956927791e-16	7160
1	p	ARHGEF16	144	3382118	3382750	633	3382237	3382565	329	0.731111384452445	0.646197021128902	-0.0849143633235427	1.60466408001251e-46	3413
1	p	ARHGEF16	145	3387597	3388512	916	3387913	3388196	284	0.765753954749327	0.711548998117516	-0.0542049566318117	1.54402720800815e-19	6543
1	p	ARHGEF16	146	3396855	3402491	5637	3397113	3401748	4636	0.671140906703227	0.692731294371097	0.0215903876678701	2.7264771944958e-90	1501
1	p	MEGF6	147	3424336	3424618	283	3424354	3424530	177	0.821337012742612	0.896261191995211	0.0749241792525996	1.04035317595421e-21	6118
1	p	MEGF6	148	3514277	3515838	1562	3514921	3515194	274	0.511070346834688	0.228527587153717	-0.282542759680971	1.414423926758e-116	1001
1	p	TPRG1L	149	3545522	3549535	4014	3545707	3548991	3285	0.883075582798406	0.855085398801969	-0.0279901839964366	1.04326914962099e-17	6899
1	p	WDR8	150	3559427	3559838	412	3559568	3559697	130	0.952618356242483	0.928151822694263	-0.0244665335482203	1.87359336180423e-35	4321
1	p	WDR8	151	3562229	3564675	2447	3562370	3564031	1662	0.936152307351047	0.931982374096227	-0.00416993325482073	6.85790686338584e-16	7272
1	p	TP73	152	3567692	3568272	581	3567719	3568245	527	0.485426576799382	0.260444535223259	-0.224982041576123	0	1
1	p	TP73	153	3600419	3601195	777	3600735	3600879	145	0.60442425948355	0.325819382886715	-0.278604876596834	2.98663019344858e-117	988
1	p	TP73	154	3607019	3607194	176	3607097	3607116	20	0.841253409288778	0.611982939845924	-0.229270469442854	8.2919463007231e-115	1031
1	p	TP73	155	3615074	3616078	1005	3615390	3615762	373	0.89403732460621	0.736227767225344	-0.157809557380866	3.14203521351931e-141	676
1	p	TP73	156	3619574	3621692	2119	3619574	3621445	1872	0.640574357698608	0.571739869741941	-0.0688344879566668	2.36749131684977e-30	4892
1	p	TP73	157	3649711	3650069	359	3649771	3649971	201	0.801768456777005	0.697285828590008	-0.104482628186997	8.38169900396949e-40	3918
1	p	CCDC27	158	3672781	3673644	864	3673097	3673328	232	0.757449423861991	0.817992059067898	0.060542635205907	8.82405852437749e-10	8840
1	p	LRRC47	159	3695630	3699632	4003	3696143	3697631	1489	0.874388575778643	0.820996227884955	-0.0533923478936881	5.11683062849285e-31	4823
1	p	LRRC47	160	3706061	3707349	1289	3706322	3707176	855	0.739770885922714	0.624231348285811	-0.115539537636902	8.32634308163929e-81	1792
1	p	DFFB	161	3799659	3803729	4071	3801660	3801728	69	0.908458082188073	0.895289562992425	-0.0131685191956481	5.05928461190224e-07	9738
1	p	LOC100133612	162	3825999	3828072	2074	3826425	3827651	1227	0.337500532962868	0.428376063291125	0.0908755303282568	4.36306694309924e-47	3365
1	p	RP13-614K11.1	163	4067586	4069425	1840	4068470	4068541	72	0.701884143930983	0.851370385399281	0.149486241468298	1.35555657178011e-37	4115
1	p	RP13-614K11.1	164	4078122	4080170	2049	4079006	4079286	281	0.450448558691982	0.533326010572828	0.0828774518808453	5.37823763366331e-20	6452
1	p	RP13-614K11.1	165	4086298	4088110	1813	4087182	4087676	495	0.489114002290044	0.697433445215008	0.208319442924964	5.21702074552018e-51	3123
1	p	RP13-614K11.1	166	4186953	4190364	3412	4187837	4188710	874	0.733806876712147	0.917066844193012	0.183259967480866	6.54410511134136e-47	3382
1	p	RP13-614K11.1	167	4229876	4232104	2229	4230760	4231220	461	0.595250287567402	0.848549590156883	0.253299302589481	5.45950110542385e-76	1936
1	p	AJAP1	168	4658804	4662303	3500	4659688	4662148	2461	0.484433411124744	0.707425801450122	0.222992390325378	4.33189799273288e-162	502
1	p	AJAP1	169	4697035	4699300	2266	4697919	4698416	498	0.525131233602991	0.702095135080481	0.17696390147749	4.69846123967159e-63	2421
1	p	AJAP1	170	4715431	4716719	1289	4715467	4716578	1112	0.19588642410303	0.0564466383944175	-0.139439785708612	2.5773189455073e-104	1183
1	p	AJAP1	171	4735783	4736503	721	4736099	4736187	89	0.543319979029187	0.818842058199756	0.275522079170569	9.62534200911243e-83	1726
1	p	AJAP1	172	4832302	4832458	157	4832352	4832432	81	0.696505461870976	0.939766073493715	0.243260611622739	1.67202004242592e-74	1980
1	p	AJAP1	173	4835111	4844899	9789	4835298	4844111	8814	0.709748502086589	0.873891836004083	0.164143333917495	1.12339472552588e-156	541
1	p	MIR4417	174	5539074	5541834	2761	5539958	5540950	993	0.687132376048315	0.833982536445727	0.146850160397412	2.24299282099635e-73	2023
1	p	MIR4689	175	5778279	5780267	1989	5779163	5779383	221	0.662524614990118	0.77921454198295	0.116689926992832	9.17393245215468e-23	5941
1	p	MIR4689	176	5921104	5925106	4003	5922686	5923909	1224	0.913572595056024	0.918045371712071	0.00447277665604662	2.30929788735091e-08	9318
1	p	NPHP4	177	5932035	5932941	907	5932351	5932678	328	0.807860656550756	0.783893663027625	-0.0239669935231303	9.73119375359746e-06	10169
1	p	NPHP4	178	5939492	5941618	2127	5940136	5940974	839	0.902617185206808	0.924164791627378	0.0215476064205699	8.49098414580787e-12	8220
1	p	NPHP4	179	6053497	6058176	4680	6053801	6056522	2722	0.704542525305291	0.739535754509368	0.0349932292040769	2.42761737775227e-23	5848
1	p	NPHP4	180	6061578	6064340	2763	6062462	6064094	1633	0.634131489175568	0.700665652358367	0.0665341631827995	7.80931566730345e-29	5081
1	p	KCNAB2	181	6105543	6106260	718	6105859	6105944	86	0.793262604483579	0.885576299447098	0.0923136949635189	1.97744187416429e-15	7369
1	p	KCNAB2	182	6154033	6154665	633	6154081	6154558	478	0.874009980924893	0.917885745239379	0.0438757643144865	1.68028189177705e-14	7568
1	p	CHD5	183	6162734	6166736	4003	6162744	6165483	2740	0.522967395566426	0.70755885032859	0.184591454762164	7.12859485767579e-85	1648
1	p	CHD5	184	6191177	6192765	1589	6191821	6192121	301	0.668144736947847	0.794375766487532	0.126231029539685	5.54046939699906e-46	3453
1	p	ICMT	185	6282843	6287108	4266	6284844	6285107	264	0.856810745878674	0.839937725217643	-0.0168730206610311	6.80920323636217e-07	9786
1	p	ICMT	186	6295289	6295571	283	6295368	6295537	170	0.0351260765430934	0.0379451022521717	0.00281902570907826	6.64511657099519e-08	9450
1	p	ICMT	187	6296983	6301028	4046	6297128	6299374	2247	0.84249161379645	0.867354210013969	0.0248625962175189	5.54931942826357e-07	9752
1	p	HES3	188	6304198	6304339	142	6304199	6304272	74	0.350340296679574	0.122325566297842	-0.228014730381732	7.31852445641735e-94	1420
1	p	GPR153	189	6321624	6321744	121	6321676	6321737	62	0.210230967252503	0.132299608023617	-0.0779313592288854	1.21524713027276e-21	6132
1	p	ACOT7	190	6365991	6366974	984	6366307	6366658	352	0.926086264302731	0.940413726817003	0.0143274625142724	1.12600822244838e-10	8557
1	p	ACOT7	191	6390279	6391146	868	6390473	6390830	358	0.829482272862426	0.609082798087832	-0.220399474774594	7.11389984030086e-193	327
1	p	ACOT7	192	6445779	6446550	772	6445804	6446234	431	0.436175585496497	0.501464619431009	0.0652890339345119	1.3999348016159e-09	8910
