CHR	arm	gene	dmr.no	dmr.start	dmr.end	dmr.size	dmr.core.start	dmr.core.end	dmr.core.size	X01_AVG	X11_AVG	deltaBeta	dmr.p	dmr.p.rank
1	p	C1orf70	35	1471938	1473584	1647	1471938	1473443	1506	0.781190842289365	0.891500954334815	0.110310112045451	4.00289138548976e-58	1512
1	p	SSU72	36	1478036	1479471	1436	1478170	1479238	1069	0.841679500636195	0.87415720380973	0.0324777031735352	0.000234075847107622	12128
1	p	SSU72	37	1490668	1490950	283	1490676	1490906	231	0.731979100609081	0.823500149032779	0.0915210484236977	4.42295786204292e-10	9732
1	p	MIB2	38	1550743	1550913	171	1550770	1550886	117	0.0263351528651501	0.0227909452508829	-0.00354420761426716	4.77655552374718e-22	5216
1	p	MIB2	39	1564344	1564560	217	1564422	1564482	61	0.6133784488705	0.725634290371689	0.112255841501189	2.12313142747939e-14	7748
1	p	CDK11B	40	1590365	1590537	173	1590443	1590479	37	0.03317023460839	0.0307495572570221	-0.00242067735136786	3.93949228170634e-10	9704
1	p	NADK	41	1680267	1684118	3852	1681921	1684095	2175	0.8232869785776	0.905413611529723	0.0821266329521231	8.09293355612556e-34	3189
1	p	GNB1	42	1713862	1714083	222	1713944	1714001	58	0.30005685981201	0.171437086942446	-0.128619772869565	4.11064189468035e-17	6668
1	p	GNB1	43	1718493	1719168	676	1718809	1718852	44	0.894600990664092	0.916846663136198	0.022245672472106	0.00054036289888103	12180
1	p	CALML6	44	1845896	1846151	256	1845940	1846098	159	0.6101042231998	0.801929065217483	0.191824842017684	4.21704857803296e-54	1675
1	p	TMEM52	45	1849016	1849374	359	1849073	1849305	233	0.807573035114809	0.86984419762651	0.0622711625117012	5.27153187366669e-11	9313
1	p	TMEM52	46	1851345	1858166	6822	1851347	1858106	6760	0.535773405850439	0.661433617834715	0.125660211984275	7.27229475783843e-119	332
1	p	TMEM52	47	1860021	1863576	3556	1860127	1861922	1796	0.650041785829876	0.750669401593048	0.100627615763172	3.97354336708409e-16	7046
1	p	KIAA1751	48	1869508	1873687	4180	1870495	1873499	3005	0.694940617169987	0.817690583320495	0.122749966150507	5.08755711090302e-36	2929
1	p	KIAA1751	49	1876741	1880219	3479	1877730	1878565	836	0.598839708707364	0.726606866134494	0.12776715742713	2.09049139563494e-15	7327
1	p	KIAA1751	50	1894969	1895251	283	1895061	1895206	146	0.633791592707089	0.812057831680649	0.17826623897356	1.32878439267227e-24	4635
1	p	GABRD	51	1945034	1948342	3309	1946008	1946688	681	0.512560956241819	0.626061471105443	0.113500514863624	1.02753502436305e-13	8041
1	p	GABRD	52	1959735	1959891	157	1959747	1959832	86	0.727020454222839	0.935187166828952	0.208166712606113	1.33620102590056e-30	3614
1	p	C1orf86	53	1976530	1976694	165	1976541	1976627	87	0.0752710115034342	0.10026775528921	0.0249967437857754	9.78894311739691e-23	5064
1	p	PRKCZ	54	1985495	1986919	1425	1985500	1986275	776	0.855270765549725	0.715832881683372	-0.139437883866353	2.08321113742292e-28	3963
1	p	PRKCZ	55	2035024	2037882	2859	2035295	2037476	2182	0.660359042077944	0.568838829986836	-0.0915202120911073	1.61624202700009e-31	3485
1	p	PRKCZ	56	2058640	2062016	3377	2058790	2061836	3047	0.690240115121057	0.568807355597564	-0.121432759523493	2.8806557046589e-60	1407
1	p	PRKCZ	57	2099429	2100061	633	2099468	2099891	424	0.882786785749739	0.922211923160207	0.0394251374104677	3.2207838713489e-08	10626
1	p	PRKCZ	58	2104162	2105708	1547	2104223	2105392	1170	0.894170149912219	0.925960186834581	0.0317900369223622	1.53661088063904e-15	7268
1	p	C1orf86	59	2124973	2126503	1531	2125049	2126479	1431	0.335350702381028	0.366762174014951	0.0314114716339224	2.59308463868799e-22	5161
1	p	SKI	60	2159324	2159400	77	2159351	2159373	23	0.0192617452918989	0.0160247553896251	-0.00323698990227374	1.42983168316734e-22	5097
1	p	SKI	61	2162793	2164173	1381	2162931	2163529	599	0.302448222253013	0.198186099693473	-0.10426212255954	7.7742805132824e-18	6445
1	p	SKI	62	2188451	2189343	893	2188767	2189027	261	0.700116283204081	0.798224405912314	0.0981081227082328	1.03562776568095e-09	9914
1	p	SKI	63	2202615	2203361	747	2202931	2203045	115	0.912509343402485	0.960462784541567	0.0479534411390814	1.61309305752903e-07	10962
1	p	SKI	64	2222341	2222564	224	2222419	2222486	68	0.21694192794733	0.0682315078039146	-0.148710420143416	1.31188230950142e-17	6511
1	p	SKI	65	2240000	2243308	3309	2240191	2243111	2921	0.728138537612499	0.755754856560482	0.0276163189479837	8.02428847808738e-06	11706
1	p	MORN1	66	2269227	2271123	1897	2269871	2270807	937	0.759865637836937	0.865341747646396	0.10547610980946	5.09605865430136e-34	3161
1	p	MORN1	67	2273091	2274602	1512	2273735	2273958	224	0.749210770380772	0.849313617894329	0.100102847513557	4.05461696294934e-15	7437
1	p	LOC100129534	68	2282538	2283170	633	2282601	2283063	463	0.765477944071795	0.818338383494192	0.0528604394223974	4.49231830276392e-06	11600
1	p	MORN1	69	2284214	2284846	633	2284501	2284821	321	0.587902751621249	0.716901947825498	0.128999196204249	1.19010168378455e-16	6867
1	p	MORN1	70	2287851	2288779	929	2288167	2288463	297	0.772999474034462	0.840415788083637	0.0674163140491753	3.55265593448054e-14	7846
1	p	MORN1	71	2304237	2304393	157	2304264	2304375	112	0.598351664842701	0.789412619161688	0.191060954318987	9.9376090412996e-58	1523
1	p	MORN1	72	2318274	2320440	2167	2318649	2319796	1148	0.85679097124427	0.893516844986756	0.0367258737424859	6.68082620526544e-15	7518
1	p	MORN1	73	2322933	2323029	97	2322978	2323029	52	0.0182356048566087	0.0128820839196415	-0.00535352093696726	4.41360113163795e-21	5451
1	p	MORN1	74	2324145	2324284	140	2324205	2324224	20	0.411636641880704	0.497860212008903	0.0862235701281989	6.52176819843207e-12	8869
1	p	RER1	75	2335632	2338519	2888	2335890	2338210	2321	0.817182915195301	0.861830832688726	0.0446479174934246	4.11203327220419e-15	7440
1	p	PEX10	76	2344169	2344187	19	2344171	2344183	13	0.030757779536705	0.0252768768280297	-0.00548090270867533	1.00930153348855e-13	8036
1	p	PEX10	77	2345273	2345470	198	2345333	2345410	78	0.424707742043717	0.589276885810838	0.164569143767121	1.02716077849019e-84	742
1	p	RER1	78	2347899	2351777	3879	2349553	2350197	645	0.577538879796128	0.668828987750736	0.0912901079546079	5.56135472609895e-20	5763
1	p	RER1	79	2359886	2360100	215	2359927	2360074	148	0.532532734952088	0.83226585838197	0.299733123429883	1.94965605840609e-138	237
1	p	RER1	80	2364180	2366647	2468	2365064	2365763	700	0.621897334819663	0.560291187269039	-0.061606147550624	2.14873724108279e-06	11456
1	p	PLCH2	81	2382033	2386959	4927	2382583	2386451	3869	0.623000744633085	0.596072959421434	-0.0269277852116501	1.93763324038362e-09	10050
1	p	PLCH2	82	2389467	2393001	3535	2389638	2391837	2200	0.614872234083237	0.580246818323806	-0.0346254157594301	1.3924133595815e-15	7244
1	p	PLCH2	83	2425544	2426351	808	2425860	2426035	176	0.494463846786054	0.651229213229267	0.156765366443213	1.38604388166649e-22	5096
1	p	PLCH2	84	2428548	2429321	774	2428864	2429005	142	0.677807843403884	0.77568440166417	0.0978765582602863	4.26946882360318e-14	7885
1	p	PANK4	85	2458211	2458358	148	2458226	2458298	73	0.0633716888529256	0.0994931732094158	0.0361214843564903	4.2915615366207e-61	1361
1	p	LOC115110	86	2483403	2484249	847	2483719	2483933	215	0.774725762354224	0.909165686279517	0.134439923925293	6.85660821181909e-35	3056
1	p	C1orf93	87	2521076	2523136	2061	2521842	2523091	1250	0.821328414252167	0.930644185005767	0.1093157707536	8.04147950873499e-27	4227
1	p	MMEL1	88	2537444	2537852	409	2537547	2537774	228	0.669788367276605	0.769952229203233	0.100163861926628	1.37831249897407e-24	4642
1	p	MMEL1	89	2540298	2541880	1583	2540942	2541236	295	0.666096334418138	0.84938146103653	0.183285126618393	1.08900889069238e-35	2975
1	p	TTC34	90	2569575	2572883	3309	2571229	2572713	1485	0.557318591032795	0.712598444672265	0.15527985363947	2.63532450880768e-40	2524
1	p	TTC34	91	2718210	2726015	7806	2718742	2725823	7082	0.518309010664956	0.673461486890974	0.155152476226018	2.10045038357928e-126	290
1	p	ACTRT2	92	2777131	2781217	4087	2777158	2780395	3238	0.528074612337045	0.689204274953781	0.161129662616737	3.15162492520939e-48	1984
1	p	ACTRT2	93	2788205	2789973	1769	2788902	2789896	995	0.586395764556304	0.811507404341416	0.225111639785112	7.32149856488928e-49	1955
1	p	ACTRT2	94	2795309	2801078	5770	2796193	2800194	4002	0.52873625221735	0.670422441972677	0.141686189755327	1.63479037678354e-86	712
1	p	ACTRT2	95	2819109	2828326	9218	2819993	2828293	8301	0.582757538360353	0.741331994302503	0.15857445594215	5.40244395909867e-155	177
1	p	ACTRT2	96	2832759	2841192	8434	2833643	2840308	6666	0.509689951091473	0.687223401686729	0.177533450595256	7.90256981270111e-180	129
1	p	ACTRT2	97	2842514	2846525	4012	2842673	2845514	2842	0.540484662733835	0.641012827151104	0.100528164417269	1.08194189051584e-24	4615
1	p	ACTRT2	98	2862214	2864699	2486	2863098	2863815	718	0.516899225888098	0.733997763493309	0.217098537605211	3.98655639295332e-51	1817
1	p	ACTRT2	99	2885052	2885250	199	2885085	2885244	160	0.360756250443041	0.246136668672333	-0.114619581770708	4.10841829864016e-12	8774
1	p	ACTRT2	100	2886710	2886950	241	2886792	2886868	77	0.627945468650532	0.874041115277488	0.246095646626956	9.59672603130405e-51	1833
1	p	ACTRT2	101	2898380	2900838	2459	2899264	2900163	900	0.603920294679505	0.778112465388357	0.174192170708851	1.78414814541003e-48	1976
1	p	ACTRT2	102	2934623	2937965	3343	2936277	2937278	1002	0.628014005435241	0.825701856908296	0.197687851473055	1.73447638007143e-77	890
1	p	ACTRT2	103	2946047	2949396	3350	2946727	2948512	1786	0.538163375814322	0.697885682136834	0.159722306322512	1.94959196747603e-82	795
1	p	ACTRT2	104	2953224	2955313	2090	2954108	2954429	322	0.436449535001766	0.637721070037437	0.201271535035671	2.37094081321025e-69	1090
1	p	FLJ42875	105	2984140	2984353	214	2984218	2984275	58	0.343203534695233	0.164715785385808	-0.178487749309425	7.52555793865918e-60	1422
1	p	PRDM16	106	3000861	3001269	409	3001002	3001128	127	0.636249881326669	0.769735913723458	0.133486032396789	3.76877625237597e-24	4732
1	p	PRDM16	107	3006150	3008349	2200	3006329	3008033	1705	0.643523196051501	0.8384167690694	0.194893573017899	8.15318203731285e-71	1043
1	p	PRDM16	108	3010728	3011620	893	3010896	3011304	409	0.573689390101797	0.771873110577432	0.198183720475634	5.40708834630342e-57	1550
1	p	PRDM16	109	3028672	3029192	521	3028813	3029070	258	0.629750573655335	0.829433654240256	0.19968308058492	5.21458620503142e-36	2931
1	p	PRDM16	110	3031658	3033281	1624	3032302	3032965	664	0.624469921967556	0.829244171033015	0.204774249065459	2.45288525983098e-64	1257
1	p	PRDM16	111	3041441	3042954	1514	3042085	3042459	375	0.711820808765725	0.890515033015945	0.17869422425022	2.23682778143055e-30	3659
1	p	PRDM16	112	3056601	3056849	249	3056679	3056771	93	0.553783082797336	0.715575433446937	0.161792350649602	7.37021953135567e-31	3570
1	p	PRDM16	113	3059031	3059187	157	3059051	3059137	87	0.434853858621838	0.54373230776926	0.108878449147421	9.85013960318108e-18	6475
1	p	PRDM16	114	3077562	3079168	1607	3077798	3079069	1272	0.481502766741311	0.514271433931708	0.0327686671903971	3.65663473083321e-08	10651
1	p	PRDM16	115	3087321	3090207	2887	3087637	3090134	2498	0.441449359295505	0.528168955496211	0.0867195962007057	7.22175701423406e-76	923
1	p	PRDM16	116	3094250	3096845	2596	3094566	3096529	1964	0.628564362580614	0.797395230162492	0.168830867581879	9.78747896009512e-54	1690
1	p	PRDM16	117	3098589	3101141	2553	3098864	3100956	2093	0.607806582208395	0.586012501831211	-0.0217940803771834	2.54302794366557e-46	2113
1	p	PRDM16	118	3106646	3107934	1289	3106929	3107290	362	0.76599186231732	0.930603198242581	0.164611335925261	9.16054044352203e-20	5817
1	p	PRDM16	119	3114441	3116189	1749	3114820	3115545	726	0.668560512926585	0.828887484405128	0.160326971478544	6.8318570587796e-26	4384
1	p	PRDM16	120	3123022	3124011	990	3123054	3123854	801	0.58786941984538	0.829635174674285	0.241765754828905	2.48920219641043e-66	1186
1	p	PRDM16	121	3128689	3130866	2178	3129005	3130550	1546	0.633650493558617	0.804570659490503	0.170920165931886	1.33645850367784e-72	1004
1	p	PRDM16	122	3134685	3135399	715	3134756	3135375	620	0.689508745398813	0.84794390969133	0.158435164292517	1.66714331642868e-25	4464
1	p	PRDM16	123	3140039	3141222	1184	3140299	3140906	608	0.666960607504738	0.850289637605743	0.183329030101005	1.43097194348976e-35	2987
1	p	PRDM16	124	3143469	3145354	1886	3143682	3144710	1029	0.606482213043416	0.807249386884777	0.20076717384136	1.10865694703312e-52	1742
1	p	PRDM16	125	3159427	3162314	2888	3159568	3162173	2606	0.601352953662016	0.71695764340878	0.115604689746765	9.31794908310384e-36	2970
1	p	PRDM16	126	3163331	3164509	1179	3163341	3164431	1091	0.623551276655142	0.64948339713711	0.0259321204819687	2.09939947570942e-33	3242
1	p	PRDM16	127	3190837	3192520	1684	3191219	3192343	1125	0.617945715120695	0.808706828862094	0.190761113741399	3.82148015289409e-70	1064
1	p	PRDM16	128	3206727	3208232	1506	3207371	3207588	218	0.69396359170696	0.876237938538326	0.182274346831366	9.02827138679321e-49	1961
1	p	PRDM16	129	3209471	3210740	1270	3209519	3210424	906	0.604272345811909	0.848112165633065	0.243839819821156	1.41915753549019e-70	1051
1	p	PRDM16	130	3228650	3230740	2091	3228966	3230647	1682	0.445467471005941	0.440138956908559	-0.00532851409738289	5.20755118081334e-13	8371
1	p	PRDM16	131	3271487	3273376	1890	3272131	3272732	602	0.576196109790157	0.74376388746853	0.167567777678373	2.6124093283719e-31	3519
1	p	PRDM16	132	3276546	3278267	1722	3276687	3277623	937	0.708151038479105	0.882526767075096	0.174375728595991	3.18963344311376e-46	2122
1	p	PRDM16	133	3289482	3290310	829	3289798	3289994	197	0.492790419871865	0.74655794090836	0.253767521036495	3.43144863152055e-71	1029
1	p	PRDM16	134	3302657	3304775	2119	3302968	3304131	1164	0.687983354771896	0.85165348865549	0.163670133883594	2.96379163685291e-63	1287
1	p	PRDM16	135	3314965	3315597	633	3315163	3315497	335	0.685081125936801	0.835738777442477	0.150657651505676	1.68472289776022e-18	6199
1	p	PRDM16	136	3322222	3322504	283	3322222	3322363	142	0.591438365172538	0.819913342088774	0.228474976916236	6.68880906902152e-60	1419
1	p	PRDM16	137	3331002	3331232	231	3331080	3331154	75	0.839281438252906	0.971559824798833	0.132278386545927	1.93800679913417e-18	6223
1	p	PRDM16	138	3339226	3340514	1289	3339870	3340187	318	0.446381733988869	0.362011123399639	-0.0843706105892298	1.88997671457268e-13	8165
1	p	PRDM16	139	3346813	3349215	2403	3347146	3348571	1426	0.708756939057633	0.832204866927963	0.12344792787033	5.89057877859908e-30	3707
1	p	PRDM16	140	3352256	3355233	2978	3352257	3354467	2211	0.643285707430875	0.866680468696293	0.223394761265419	1.86294433615897e-101	483
1	p	ARHGEF16	141	3379459	3380604	1146	3379492	3380288	797	0.821544733205835	0.865356766406685	0.0438120332008496	1.3215911391109e-18	6157
1	p	ARHGEF16	142	3382118	3382750	633	3382237	3382565	329	0.575725873035444	0.701871632109571	0.126145759074128	7.34446924829116e-33	3312
1	p	ARHGEF16	143	3384511	3385321	811	3384827	3385005	179	0.769244209666613	0.865042248391899	0.0957980387252856	1.30129144811398e-25	4439
1	p	ARHGEF16	144	3387597	3388512	916	3387913	3388196	284	0.583531179018513	0.786999023348151	0.203467844329638	2.10939149088389e-38	2686
1	p	ARHGEF16	145	3396855	3402632	5778	3397113	3401748	4636	0.638676081160867	0.666073030144962	0.0273969489840956	2.84246076339773e-23	4938
1	p	MEGF6	146	3424336	3424618	283	3424354	3424530	177	0.77294533829369	0.88495759329702	0.11201225500333	5.20334004888333e-22	5225
1	p	MEGF6	147	3473886	3474518	633	3473923	3474376	454	0.707558660098414	0.827153550678471	0.119594890580056	4.83803201325374e-15	7470
1	p	MEGF6	148	3476852	3478011	1160	3477168	3477695	528	0.707882153147594	0.785509558183828	0.0776274050362344	1.85365928225018e-15	7308
1	p	MEGF6	149	3495457	3496745	1289	3495611	3496101	491	0.65840296790089	0.854720485675552	0.196317517774662	3.64831178069397e-44	2250
1	p	MEGF6	150	3514277	3515838	1562	3514921	3515194	274	0.254917403918756	0.201457864580751	-0.0534595393380051	1.45232115239411e-05	11792
1	p	MEGF6	151	3523815	3525103	1289	3524425	3525092	668	0.823044128686802	0.914442776944332	0.0913986482575301	6.19668210411098e-16	7115
1	p	TPRG1L	152	3545533	3549535	4003	3545707	3548991	3285	0.772679756714606	0.879504899661115	0.106825142946509	1.74296156996586e-21	5350
1	p	WDR8	153	3554125	3555413	1289	3554769	3555350	582	0.927177855939462	0.941412735782657	0.0142348798431949	1.36143359653225e-11	9001
1	p	WDR8	154	3562229	3564675	2447	3562370	3564031	1662	0.922252641129055	0.937165075336101	0.0149124342070468	2.46010419995171e-17	6601
1	p	TP73	155	3567692	3568749	1058	3567719	3568722	1004	0.30521635575352	0.106752416502952	-0.198463939250568	1.25030767463453e-137	243
1	p	TP73	156	3600419	3601195	777	3600735	3600879	145	0.484494832036715	0.30369924323983	-0.180795588796885	1.48342599156022e-20	5598
1	p	TP73	157	3607019	3607194	176	3607097	3607116	20	0.500452186188081	0.883392640090848	0.382940453902767	2.6002697197057e-112	386
1	p	TP73	158	3615074	3616078	1005	3615390	3615762	373	0.556231985306653	0.913877638107089	0.357645652800436	1.24053756063031e-146	201
1	p	TP73	159	3619574	3620862	1289	3619574	3620729	1156	0.550223756727136	0.653352688373216	0.103128931646079	1.67847738453691e-15	7287
1	p	CCDC27	160	3672781	3673644	864	3673097	3673328	232	0.690166319325955	0.808587184391213	0.118420865065257	1.55521553223989e-15	7273
1	p	LRRC47	161	3695259	3699632	4374	3696143	3697631	1489	0.872664337705165	0.90465020759647	0.0319858698913044	3.20033397228622e-09	10167
1	p	LRRC47	162	3704319	3704700	382	3704460	3704559	100	0.78044170730474	0.825685433871854	0.0452437265671143	1.48931899133064e-06	11395
1	p	LRRC47	163	3713087	3713105	19	3713094	3713105	12	0.0479317360806631	0.0400231486412318	-0.00790858743943128	1.28350632755706e-12	8555
1	p	KIAA0562	164	3773601	3773685	85	3773643	3773665	23	0.0267927885868597	0.0224009787761502	-0.00439180981070956	2.4827774063342e-16	6972
1	p	LOC100133612	165	3824300	3824456	157	3824319	3824447	129	0.656746450112739	0.788782233349109	0.13203578323637	4.10649589334496e-10	9716
1	p	LOC100133612	166	3825999	3828222	2224	3826425	3827651	1227	0.319151753081913	0.511694106047146	0.192542352965233	1.26545113548372e-66	1174
1	p	RP13-614K11.1	167	4067586	4069425	1840	4068470	4068541	72	0.704458929960674	0.847653613194669	0.143194683233995	8.98422024544595e-19	6093
1	p	RP13-614K11.1	168	4078122	4080170	2049	4079006	4079286	281	0.510865662254849	0.782952204381015	0.272086542126166	2.88440925823434e-77	895
1	p	RP13-614K11.1	169	4086298	4088560	2263	4087182	4087676	495	0.456392887307164	0.581060421577531	0.124667534270367	4.08083478869986e-15	7439
1	p	RP13-614K11.1	170	4186953	4190364	3412	4187837	4188710	874	0.810105216875596	0.944497592072971	0.134392375197376	6.07235019149665e-23	5012
1	p	RP13-614K11.1	171	4229876	4232104	2229	4230760	4231220	461	0.665870165185181	0.904915846915124	0.239045681729943	1.38607416244604e-36	2874
1	p	AJAP1	172	4658804	4662303	3500	4659688	4662148	2461	0.499571136064002	0.694866578055775	0.195295441991773	7.90674434506089e-70	1076
1	p	AJAP1	173	4715431	4716719	1289	4715467	4716578	1112	0.101266732342037	0.052828432310326	-0.0484383000317106	2.14634675772093e-17	6586
1	p	AJAP1	174	4717929	4719217	1289	4718212	4718573	362	0.518003170293961	0.310828202435949	-0.207174967858012	2.14794082524345e-40	2519
1	p	AJAP1	175	4735783	4736503	721	4736099	4736187	89	0.545021267745497	0.790435074543896	0.2454138067984	1.60369817590287e-40	2510
1	p	AJAP1	176	4832302	4832458	157	4832352	4832432	81	0.709893553549347	0.925118717916885	0.215225164367538	1.15388532254173e-34	3081
1	p	AJAP1	177	4834194	4844899	10706	4834960	4844111	9152	0.737634846763327	0.87339005018691	0.135755203423583	1.71907737640116e-80	824
1	p	MIR4417	178	5539074	5541834	2761	5539958	5540950	993	0.675651252023588	0.835538685844122	0.159887433820534	3.19000150127961e-43	2317
1	p	MIR4689	179	5895577	5897537	1961	5896461	5896653	193	0.431128923730017	0.577946252854596	0.146817329124578	8.3179168307337e-23	5043
1	p	MIR4689	180	5916509	5925310	8802	5917393	5923909	6517	0.863761925025353	0.900276213278765	0.036514288253412	3.1423971187844e-08	10620
1	p	NPHP4	181	5932035	5935788	3754	5932351	5935330	2980	0.85103074792756	0.889594870294104	0.0385641223665442	4.65956114093774e-22	5212
1	p	NPHP4	182	5939492	5941618	2127	5940136	5940974	839	0.867824060571966	0.914827005694285	0.0470029451223194	1.71977017178201e-15	7296
1	p	NPHP4	183	5955613	5956337	725	5955929	5956021	93	0.93723117931019	0.962968440312766	0.0257372610025762	0.000123916443405022	12073
1	p	NPHP4	184	6052445	6057717	5273	6052487	6056522	4036	0.275777601780467	0.276189019224729	0.000411417444262263	1.39187083582382e-25	4447
1	p	NPHP4	185	6062254	6064022	1769	6062462	6063456	995	0.7046323925113	0.671018015551948	-0.0336143769593525	9.67428341445735e-08	10853
1	p	KCNAB2	186	6154033	6154665	633	6154081	6154558	478	0.836339448701612	0.895648487271893	0.0593090385702806	1.73116177654799e-08	10511
1	p	KCNAB2	187	6156642	6166736	10095	6158643	6165483	6841	0.575076943114665	0.700726731727764	0.125649788613099	3.80707356196455e-51	1816
1	p	CHD5	188	6191177	6192765	1589	6191821	6192121	301	0.633980954204706	0.77100478538368	0.137023831178974	4.85461493461521e-30	3698
1	p	RPL22	189	6242965	6248237	5273	6244619	6246236	1618	0.681981295960925	0.731032398664959	0.0490511027040345	6.47525875403533e-19	6047
1	p	ICMT	190	6282843	6287108	4266	6284844	6285107	264	0.836505892255324	0.853849135371274	0.0173432431159498	0.000115908812374498	12064
1	p	ICMT	191	6294627	6294909	283	6294656	6294850	195	0.412108723822685	0.662957542945957	0.250848819123271	1.16673010619857e-78	867
1	p	HES3	192	6304198	6304339	142	6304199	6304272	74	0.316010969195547	0.107987326534791	-0.208023642660756	2.11442273723692e-47	2038
1	p	GPR153	193	6321624	6321744	121	6321676	6321737	62	0.13799473101683	0.112200633327058	-0.0257940976897721	3.14870449867629e-06	11532
