	Estimate	Std. Error	t value	Pr(>|t|)	idx	beta	pval	cilb	ciub	i2	tau2	Symbol	coef	exp(coef)	se(coef)	z	Pr(>|z|)
ENSG00000141469.15	-0.0840180505616915	0.00578945750735979	-14.5122492832678	4.97918064428169e-41	1218	-1.75563391791524	9.38226986926098e-11	-2.28692935214639	-1.22433848368409	96.6313154694515	1.52074393645084	SLC14A1	-0.46855864275528	0.625903769366543	0.150873302221242	-3.10564318442624	0.00189865672643393
ENSG00000126787.11	0.105927093878689	0.00580129539651931	18.2592139580143	2.22709657473848e-59	1581	2.92777335162189	1.66655082512055e-15	2.20723362692073	3.64831307632305	97.9743700985326	2.81778955074672	DLGAP5	0.565732823507213	1.76073761997051	0.152959576016492	3.69857735122262	0.000216811279383034
ENSG00000161800.11	0.11073526391844	0.0115051977983562	9.62480314195569	1.82329093924508e-20	1729	1.474292346111	4.49270374294404e-16	1.11863160790729	1.82995308431471	98.8194035331649	0.708344185392043	RACGAP1	0.491594406384721	1.6349208712429	0.150605490426234	3.26412008614987	0.00109804614641203
ENSG00000112742.8	0.102334603464685	0.00647637492722621	15.8012166705293	3.68117024945623e-47	1778	2.41925695535574	8.54614154469056e-15	1.80815637324529	3.03035753746619	98.1183420642356	2.05559129806565	TTK	0.54646997722413	1.7271453816278	0.150733122686826	3.62541402634851	0.000288498866595676
ENSG00000106105.12	0.198913016691178	0.0168438032979707	11.8092697458147	4.88275513735504e-29	1903	0.696946435927613	9.36696250932587e-23	0.557823228685609	0.836069643169617	96.5486404779221	0.101794629582578	GARS	0.429063825809999	1.53581905616443	0.15258138125937	2.81203264951863	0.00492295059803205
ENSG00000226237.1	-0.0448368343770739	0.00564274778360528	-7.94592211038478	9.8181386906315e-15	2134	-2.35988271131386	3.77871645591826e-12	-3.02584941723849	-1.69391600538923	98.4499012003745	2.47203256058155	RP11-276H19.1	-0.505270747144273	0.603342200133636	0.152596268158041	-3.31116057583384	0.000929098775391771
ENSG00000140092.13	-0.118019247753381	0.00831639873930759	-14.191148290613	1.54072428190223e-39	2572	-1.81848429372558	7.07264435210974e-13	-2.31502261773544	-1.32194596971572	98.4957848261705	1.40824621155566	FBLN5	-0.417365578700204	0.658780039965777	0.150975625449297	-2.76445669596097	0.00570176747184163
ENSG00000250722.4	-0.100736229807464	0.00817616474420928	-12.3207191830142	3.34764390612087e-31	2740	-1.78168076442609	6.13853804479792e-14	-2.24696886985644	-1.31639265899574	98.2042194860776	1.16279237955965	SEPP1	-0.426036833275717	0.653092286149404	0.150259690058735	-2.83533682991882	0.00457773929016959
ENSG00000215784.5	0.0463373092465684	0.00583246913275554	7.94471572705546	9.90483398019294e-15	2947	2.39428312051671	1.35619700439111e-13	1.76018058609118	3.02838565494223	92.6057709003706	1.91769365801247	FAM72D	0.605274859019211	1.83175561425142	0.152587097499317	3.96674993455406	7.2859366190095e-05
ENSG00000024526.15	0.0972196907787424	0.00562536391885733	17.2823824700199	1.87500895545407e-54	2950	2.51522361457411	5.64405745398089e-14	1.85933065236402	3.17111657678421	97.5212787404813	2.34331146137578	DEPDC1	0.426960944163387	1.53259280386099	0.150488734551288	2.83716216656652	0.00455164872579744
ENSG00000115163.13	0.0952647138055682	0.00584231568731929	16.3059853154357	1.28041348082061e-49	3172	2.96784115750368	1.03874150303766e-20	2.34451811483056	3.5911642001768	97.0760662365881	2.04284039229754	CENPA	0.425646211082728	1.53057917738329	0.151316428432176	2.81295438633429	0.00490886139542903
ENSG00000149554.11	0.130116184013702	0.00923833799943937	14.0843714552983	4.78461844215762e-39	3180	1.29714204411386	1.53525616077527e-14	0.966303035204499	1.62798105302322	98.5163929230639	0.611133676399732	CHEK1	0.438489524297911	1.55036366237319	0.150756618979373	2.90859218829992	0.00363060116256391
ENSG00000187758.6	-0.0227609465146618	0.00276318491754347	-8.23721437177529	1.14034334364242e-15	3389	-4.11028383712549	5.73327431631169e-16	-5.10548493465499	-3.11508273959598	97.5937684677529	5.40992290816419	ADH1A	-0.389565634165241	0.67735102875329	0.150185320897594	-2.59389953583328	0.00948942111574778
ENSG00000094804.8	0.112824591882234	0.00640052636335591	17.6273927294751	3.48898516188518e-56	3577	2.28185000706936	8.06365660782329e-16	1.72650223659079	2.83719777754794	98.2218191747252	1.71649198133422	CDC6	0.503455538005422	1.65442834453776	0.150916727961768	3.33598233148127	0.000849985656419529
ENSG00000117724.11	0.109778335425463	0.00629118587675402	17.4495456939358	2.72883488230855e-55	3744	2.48376596217507	1.29692356178236e-19	1.94648668743244	3.0210452369177	97.6154593541964	1.58626001908912	CENPF	0.417488628009312	1.5181441394793	0.149821769929976	2.78656852208087	0.00532693546419022
ENSG00000079462.6	0.124085506375278	0.00893884135680012	13.8816096429412	4.06760925216092e-38	3866	1.24833486534794	5.80636726717292e-11	0.874716582871477	1.62195314782439	98.4022785306517	0.78500135625712	PAFAH1B3	0.396721134022136	1.4869412149131	0.150184590032652	2.641556859701	0.00825259535724805
ENSG00000093009.8	0.109599897301945	0.00665310461572093	16.4734967556299	1.92762696517004e-50	4145	2.79327137849769	2.78632644533587e-23	2.24249944520896	3.34404331178641	97.4022697864989	1.6310566029635	CDC45	0.394032404654373	1.48294860233308	0.150401566928222	2.61986901268403	0.0087963546858325
ENSG00000088325.14	0.100681212005515	0.0059546915556412	16.9078802931671	1.3761601714065e-52	4201	2.62864973837321	1.33758325545784e-23	2.11410815951264	3.14319131723378	97.5150718782902	1.42570257976733	TPX2	0.579416053743279	1.78499578474832	0.152188190018787	3.80723401514764	0.000140529754532386
ENSG00000138382.12	0.179919010952786	0.0212903604044825	8.45072641019762	2.26649382593701e-16	4402	0.360119292548858	2.19903155866862e-11	0.254649451953046	0.465589133144671	93.5861644059981	0.0567560529108176	METTL5	0.396743196256778	1.48697402052096	0.151039061840488	2.62675887563295	0.0086202394149742
ENSG00000243384.1	-0.0170362964378624	0.00189361295558676	-8.99671518807471	3.16142796062429e-18	4446	-5.59031860496562	3.7645996300913e-26	-6.62611980917572	-4.55451740075552	94.3099676058513	5.48771410088213	NA	-0.4618353336089	0.630126091988946	0.150851129034964	-3.0615305073511	0.00220208550561524
ENSG00000184661.12	0.111885994779404	0.00694421323714927	16.1121196827382	1.13537017781879e-48	4485	2.55457563406666	4.70008328214042e-12	1.83044753486438	3.27870373326893	98.458990573665	2.94116774613155	CDCA2	0.40289279750171	1.49614649242434	0.150201091916379	2.682355982645	0.00731056212632592
ENSG00000080986.11	0.110627859334406	0.00680883911622529	16.2476829670982	2.47076484711715e-49	5154	2.13531067003705	1.35385234604481e-12	1.54491516752	2.72570617255409	98.3257780089822	1.95301542221006	NDC80	0.407234293501787	1.50265612698816	0.15102485351428	2.69647203109706	0.00700782823805694
ENSG00000260105.5	-0.0535271772074848	0.00696723053435065	-7.68270504952848	6.52119723036111e-14	5445	-2.33545499326505	5.38832054276228e-11	-3.03325277333041	-1.6376572131997	97.4154738399811	2.56014524950847	NA	-0.396374821995591	0.672754485494533	0.150729598549678	-2.62970793931328	0.00854582509705363
ENSG00000163687.12	-0.0583271643953592	0.00439727910519655	-13.2643762199289	2.49225483900519e-35	5546	-2.80292707702086	2.0456989384062e-20	-3.39619692262825	-2.20965723141347	97.507381486475	1.84298157519202	DNASE1L3	-0.559030603971998	0.571763060123979	0.152539027985254	-3.66483654285538	0.000247496599855591
ENSG00000176619.9	0.11317618811727	0.0139389147239618	8.11944045562696	2.74280060015205e-15	5580	1.04881350101947	2.12390842018215e-16	0.798579935547637	1.29904706649131	98.0484266116254	0.344319306726196	LMNB2	0.442303977091843	1.55628874466591	0.150342398896488	2.94197764794464	0.0032612346575171
ENSG00000161888.10	0.122879443612752	0.00771535944756768	15.9265999786297	9.07948662026597e-48	5929	2.22009388309662	9.1292765499942e-24	1.78715494302483	2.65303282316842	96.953772139766	0.98007274947438	SPC24	0.397351166860111	1.48787833188287	0.150441541812995	2.64123301364483	0.00826048849178232
ENSG00000172965.13	0.118743137052162	0.0135878229237211	8.73893762957893	2.43618608422584e-17	5980	1.23842073617704	1.0949465979034e-12	0.897418225501998	1.57942324685208	97.2428923060597	0.632064528871554	AC068491.1	0.39504155877505	1.48444588139147	0.149978073326461	2.63399542355204	0.00843866253365295
ENSG00000166851.13	0.122844289577704	0.00666816049925395	18.422515413576	3.28757918946936e-60	6237	2.39944317628019	7.56206478598466e-21	1.89730523781041	2.90158111474997	97.9925582477488	1.38313343221213	PLK1	0.556451903756864	1.74447195235016	0.151170961999555	3.68094438506319	0.000232371690395415
ENSG00000075218.17	0.115121986615807	0.00663409196716331	17.3530887400453	8.30370976435322e-55	6738	2.57552404443274	8.74817611810216e-17	1.96884860569877	3.18219948316671	97.9821732544407	2.0588522473593	GTSE1	0.66675271849956	1.94790165435051	0.152743025451601	4.3651925613509	1.27010822133266e-05
ENSG00000100479.11	0.131975702832976	0.00882950209548143	14.947128547658	4.50820476355382e-43	6742	1.3396550733299	7.32340083192569e-17	1.02488977245923	1.65442037420058	97.5643810300448	0.5447047917046	POLE2	0.393208740151898	1.48172765310564	0.150057946803306	2.62037931698021	0.00878320115011448
ENSG00000122952.15	0.134820225517216	0.00805458519067836	16.7383201400917	9.52403026459462e-52	7264	1.68674650642201	3.7667767570467e-11	1.1868257444171	2.18666726842693	98.9857476928876	1.41673636519071	ZWINT	0.457977585316095	1.58087356788297	0.151320928116266	3.0265316966878	0.00247376883458548
ENSG00000189057.9	0.117299357145078	0.00742043649273139	15.807608792283	3.42798950022269e-47	7370	2.56692982391193	5.01378269637346e-19	2.00239749773132	3.13146215009254	97.0221836092328	1.73753292390971	FAM111B	0.513473968061052	1.6710864237611	0.151460835716291	3.39014350232998	0.000698560460367233
ENSG00000196584.2	0.123409920774136	0.00675021330116598	18.2823734996373	1.69834757332847e-59	7590	2.06035001590095	8.10293913568618e-24	1.65903159012076	2.46166844168114	97.6179277673749	0.874081189927701	XRCC2	0.416147938235819	1.51611014294066	0.149374594305514	2.78593518643925	0.00533735424040717
ENSG00000171848.12	0.107752483529382	0.00644088467691785	16.7294539390736	1.053588524797e-51	7702	2.61918091387281	3.97287786967491e-13	1.91174440233087	3.32661742541475	98.1785874815733	2.75681456682377	RRM2	0.528291277607176	1.69603178374056	0.15241243053243	3.46619547868681	0.00052787933496345
ENSG00000146918.18	0.13986389693852	0.0109691537649917	12.7506551494336	4.62264874016546e-33	8231	1.14266390713911	7.5097348038956e-16	0.864866994288335	1.42046081998988	98.489541359516	0.432731616464412	NCAPG2	0.391432560367353	1.47909817430683	0.150193580150799	2.60618702859565	0.00915564531085948
ENSG00000123219.11	0.116343072239664	0.00878697167884486	13.2404059660015	3.18788139573062e-35	8254	2.00772937683311	2.03290923253957e-14	1.49324128076286	2.52221747290336	97.7147931244952	1.43501308858731	CENPK	0.586051678081614	1.79687973131833	0.152341252248803	3.84696639571058	0.000119589364448705
ENSG00000167900.10	0.106140529484644	0.00754322599263052	14.0709730277656	5.51406229749593e-39	8350	1.83444460415328	3.03773353614002e-11	1.2933473223172	2.37554188598936	98.040685980565	1.59729652227141	TK1	0.484669816786021	1.62363882204456	0.151399638859617	3.20126137972776	0.00136827351852441
ENSG00000136270.12	0.200350746632368	0.0164883820184472	12.1510252739302	1.77295543669756e-30	8583	0.602916024819745	8.81580819303957e-12	0.429764462259004	0.776067587380485	97.9742545271301	0.168810271429877	TBRG4	0.456502775616078	1.578543798616	0.151076085599867	3.02167463370179	0.00251380590908076
ENSG00000066279.15	0.104630248168764	0.00589661562844861	17.7441187897627	9.01402484574927e-57	8869	2.71840929503005	6.90519254868531e-19	2.11816850936439	3.3186500806957	97.3054113872766	1.97022853584363	ASPM	0.472459864176367	1.60393480631512	0.15013436799491	3.14691346482628	0.00165003787743987
ENSG00000146731.9	0.167223016699206	0.0160891192150878	10.3935469968046	2.3814320730362e-23	9170	0.653498273786241	8.1010079100912e-15	0.488569769443075	0.818426778129408	98.4687973809471	0.155670921527746	CCT6A	0.519753869962916	1.68161370311552	0.152069745052939	3.41786507093819	0.000631143874801985
ENSG00000112232.8	-0.0411297648311252	0.00433522414055238	-9.48734448269717	5.75633135204391e-20	9199	-3.59693490415986	3.09078081831995e-11	-4.65831284415085	-2.53555696416886	98.2002470556046	6.0011239939023	KHDRBS2	-0.42299050513005	0.655084853027763	0.150771879725553	-2.80549997718415	0.005023858493423
ENSG00000076003.4	0.149979525235958	0.0125015405733113	11.9968834525994	7.96508920989472e-30	9207	0.907154306919979	5.90641573131694e-12	0.648796485539233	1.16551212830072	98.23861564791	0.369370168716096	MCM6	0.438302976635381	1.55007447263058	0.150838028834239	2.90578562994247	0.00366332329376717
ENSG00000166508.16	0.123357811325117	0.013246993858084	9.31213622099164	2.44958593624418e-19	9231	1.04140746692818	1.36964673455581e-19	0.815985874239012	1.26682905961734	97.7210709648469	0.261064947356098	MCM7	0.462138571790058	1.58746526588848	0.151090715893147	3.05868278575693	0.00222312412237521
ENSG00000090889.11	0.106293660931621	0.00565464570442232	18.7975810488874	3.99326355522914e-62	9298	2.80235781326284	1.18526054510447e-23	2.25446789319419	3.35024773333149	97.46773892728	1.62432961065085	KIF4A	0.426342076492947	1.53164462515156	0.149940478992684	2.84340879365705	0.00446337819919684
ENSG00000013810.17	0.134566050935719	0.0110833131179615	12.1413199738663	1.9495112015557e-30	9325	1.57538200611988	4.26021304752223e-16	1.19563537322274	1.95512863901702	98.0211441633222	0.776401140646957	TACC3	0.619984139092563	1.85889855779456	0.152383243271095	4.06858474582793	4.72995577866029e-05
ENSG00000174243.8	0.179057731928469	0.0263378018081075	6.79850707485199	2.59452294918129e-11	9350	0.240338004906537	2.18048115968028e-11	0.169962108423845	0.310713901389229	94.2654024754812	0.0244479830290541	DDX23	0.431926149692067	1.54022136513884	0.150515243505727	2.8696505392534	0.00410925673871611
ENSG00000068489.11	0.0930315577901833	0.00843714475255373	11.0264266548259	7.78905013090692e-26	9454	1.83006210346044	2.41798774533675e-16	1.39260310811653	2.26752109880435	98.1195194388042	1.06959141530024	PRR11	0.430183852200595	1.53754017770937	0.150127859653779	2.86544984516981	0.00416417231086964
ENSG00000106263.16	0.188741016354774	0.0176505105209306	10.6932327045701	1.62931909332539e-24	9601	0.609347827824068	6.77661868066639e-22	0.48516176602882	0.733533889619315	96.5457910356292	0.0814403978231668	EIF3B	0.51324923792849	1.67071092248237	0.152759123011469	3.35985980942005	0.000779820324624056
ENSG00000266524.2	-0.0659636227399993	0.00431413260396888	-15.2901240632508	1.05631500651447e-44	9847	-3.09581263701853	2.52834679682392e-11	-4.00527641113611	-2.18634886290094	97.9991715185429	4.61581868544612	GDF10	-0.397341154603186	0.672104694905775	0.149832834096986	-2.65189640840663	0.00800410949276967
ENSG00000142731.9	0.124194205696427	0.00965714326354661	12.8603462025079	1.52991585179817e-33	10005	1.43611522569958	5.50906923285946e-14	1.06177821960582	1.81045223179334	98.4817015648985	0.781330121469996	PLK4	0.397809112661241	1.48855985555609	0.149477739311103	2.6613267935053	0.00778333744595726
ENSG00000109674.3	0.084807127697899	0.00531141404931072	15.9669584992917	5.78071032930311e-48	10106	3.06279848964397	3.88249739437604e-17	2.34955066900619	3.77604631028175	96.507713670306	2.5856445466356	NEIL3	0.510341899654765	1.66586065477403	0.152995356975325	3.33566919770691	0.000850943541387143
ENSG00000148773.11	0.107239530351472	0.00666062463029608	16.1005215432333	1.29331218731991e-48	10292	2.67876228210207	3.66082888056089e-18	2.07450862579496	3.28301593840917	97.2285996705443	1.99041075135309	MKI67	0.501304155675892	1.65087286260372	0.150569284902276	3.32939188760346	0.00087035846775938
ENSG00000158402.17	0.113636776736066	0.00581365347359375	19.5465342494555	5.60979650125808e-66	10477	2.87765095559262	1.03909522423064e-21	2.28848053141085	3.46682137977439	97.2203900177758	1.82486712148674	CDC25C	0.593400923379341	1.81013408633028	0.152712235390548	3.88574577447428	0.000102016223153708
ENSG00000164109.12	0.111223707160083	0.00806571265215781	13.789693726608	1.06780177179636e-37	10502	1.62655427354514	1.88430817395289e-19	1.27311103235203	1.97999751473824	97.5874770851357	0.678051210922504	MAD2L1	0.522445717793497	1.68614644930859	0.151857416787851	3.44037011062401	0.000580919196748754
ENSG00000111640.13	0.126947702016333	0.0107846690120321	11.7711263901286	7.0445035205257e-29	10526	0.839693245687194	3.15766797359604e-11	0.59180010689488	1.08758638447951	97.8806756844196	0.332483668483594	GAPDH	0.388515803172949	1.47479028964658	0.149900366408508	2.59182690797544	0.00954677912019027
ENSG00000131650.12	0.0459672098869338	0.00552111957302615	8.32570446608513	5.85983065611988e-16	10580	2.49978369693975	2.85707632585412e-12	1.79831196855245	3.20125542532704	97.027530623246	2.65783946503472	KREMEN2	0.472765293393841	1.60442476968864	0.150476114462807	3.14179625837358	0.00167914836627381
ENSG00000119969.13	0.133481564027038	0.00870332080982155	15.3368543965892	6.31633645205658e-45	10616	1.47999758389062	1.17312709175888e-11	1.05237920302462	1.90761596475662	98.1366328223546	1.03941178260598	HELLS	0.538667528942223	1.71372185539684	0.151025175169762	3.5667399712447	0.000361449817980935
ENSG00000276180.1	0.0818007105840744	0.0110655529894075	7.39237439487913	4.96525714650425e-13	10623	0.939914303140865	6.29004825215169e-17	0.719546646405315	1.16028195987642	94.8093319490891	0.241584716386187	HIST1H4I	0.419763230680086	1.52160124447317	0.150704349339595	2.7853425101501	0.00534712080926658
ENSG00000159147.16	0.201787256784532	0.0132162221022963	15.2681496438738	1.34496564718543e-44	10714	0.932663753387282	5.95168983990922e-16	0.706715781353753	1.15861172542081	97.8235933661812	0.283965299191986	DONSON	0.511760571294915	1.66822564121435	0.151201479403474	3.38462674647055	0.000712751038027567
ENSG00000122035.6	-0.0696878751374904	0.00940466845471848	-7.40992364303144	4.39964778932956e-13	10864	-1.28036428173142	6.20705815928192e-17	-1.58049590336846	-0.980232660094373	95.6442560103672	0.452749362324312	RASL11A	-0.393744079581551	0.674526659298081	0.149569663903117	-2.63251296624292	0.00847557877861969
ENSG00000123485.10	0.103712460529858	0.00557023075769518	18.6190599710041	3.26814911744964e-61	10997	3.00024095268299	9.11651670244456e-21	2.37104487793394	3.62943702743205	97.5367171039753	2.16431477645049	HJURP	0.479165653856858	1.61472659909374	0.150596502980957	3.18178473186358	0.00146370567611828
ENSG00000101057.14	0.0831014586077374	0.00517649195015562	16.0536246183555	2.18911104871085e-48	11084	3.30438583264598	4.21504251220862e-17	2.53399631532745	4.07477534996452	98.0885172410758	3.30116113451398	MYBL2	0.390247181701268	1.4773459216326	0.150153027823532	2.59899641957209	0.0093496748470242
ENSG00000164032.10	0.111538659175949	0.0161913156064608	6.88879532009383	1.44662461993178e-11	11211	0.723958403677279	1.01636010502373e-14	0.540567286901801	0.907349520452757	96.8194140134632	0.176605647984359	H2AFZ	0.482275420509932	1.61975583785192	0.15400024076388	3.13165367870676	0.001738247863641
ENSG00000166803.9	0.122019800998755	0.00732573769647201	16.6563158625674	2.42150112593749e-51	11526	2.32265787151108	4.18387472613253e-16	1.76293085755474	2.88238488546743	98.1718026317726	1.69996751919797	PCLAF	0.483948906493267	1.62246874591667	0.150748337059827	3.21031008322967	0.00132591853936716
ENSG00000140525.16	0.153591395963459	0.0103195400243577	14.8835505847092	9.00325687492194e-43	11607	1.67767603924095	2.26723915036731e-19	1.31230236761336	2.04304971086855	98.1181598334151	0.730881765282806	FANCI	0.411503128550672	1.50908442904815	0.149987365409951	2.74358528417336	0.00607722599023201
ENSG00000145386.8	0.113127274454522	0.00722147179767448	15.6654041757737	1.66845918650876e-46	12167	2.19141974880241	3.99598392486834e-20	1.72395931137935	2.65888018622547	97.2273752992072	1.17755175199962	CCNA2	0.603383920314261	1.82829514945695	0.152728752230578	3.95068977845978	7.79262782486202e-05
ENSG00000159259.7	0.170687856930622	0.0107626987410055	15.8592060446984	1.92778341553944e-47	12241	1.22478324942344	4.28835926814272e-13	0.893498861793282	1.55606763705361	98.3351954910479	0.594280602159264	CHAF1B	0.408439916576464	1.5044688564028	0.150376213333033	2.71612050552108	0.00660518713493752
ENSG00000071539.12	0.0910597035521369	0.00723129539056592	12.5924469453889	2.25671077287165e-32	12324	2.09660940499984	6.59357064298455e-23	1.67958877718387	2.51363003281581	97.3359894210464	0.95015667491884	TRIP13	0.462068916417768	1.58735469425539	0.15144881363099	3.05099066370776	0.00228087666952454
ENSG00000168393.11	0.150020755434131	0.0133323464856286	11.2523894871652	9.57530029328201e-27	12435	0.885015253178676	1.46730262447407e-11	0.628079570117405	1.14195093623995	97.9861004884931	0.369212021179163	DTYMK	0.556404534425677	1.74438931983764	0.153320538335682	3.62902805107218	0.000284490329568574
ENSG00000138160.5	0.132505541779141	0.00792767049194529	16.714309949407	1.25184643456123e-51	12579	1.72069029820716	7.40763790345434e-11	1.20281457444007	2.23856602197425	98.7671690467599	1.51011101571069	KIF11	0.478778735943331	1.61410195329822	0.15058620225632	3.17943296775875	0.00147563495070999
ENSG00000115137.10	-0.177515341735448	0.0188453591799317	-9.41957858380768	1.01019103387792e-19	12624	-0.615332670109062	1.7707463449669e-11	-0.79470061440848	-0.435964725809643	96.8788335616162	0.174154529606598	DNAJC27	-0.439082983047814	0.644627284273475	0.151688463426451	-2.89463663306677	0.00379597667016583
ENSG00000174371.15	0.108211710776199	0.00611655009058549	17.691625045752	1.65728865170247e-56	12878	2.41908861131769	1.30286134327583e-14	1.80377501552635	3.03440220710903	98.4210604036048	2.1344382924519	EXO1	0.51287545137551	1.67008654990394	0.150467129708427	3.40855476122495	0.00065307975766357
ENSG00000278259.3	0.222871989948017	0.0124395742728991	17.916367960724	1.21744994816335e-57	12915	0.957461740029303	2.35369180006553e-13	0.701341690878111	1.2135817891805	98.0915517159811	0.371230788263871	MYO19	0.543914573784095	1.72273746278231	0.150447893049622	3.6153020342046	0.000299997652248288
ENSG00000114166.7	-0.157890995800495	0.0130857435763275	-12.0658787847658	4.07133675481114e-30	13152	-1.13517509204085	1.37086658058247e-15	-1.41370383135387	-0.856646352727829	98.2280595136428	0.437368424818387	KAT2B	-0.539526753624783	0.583024101139156	0.151838747041186	-3.55328770908809	0.000380448126619428
ENSG00000188486.3	0.127314051547841	0.0125508337924017	10.1438720051346	2.13906227378015e-22	13284	1.08704911121882	4.83331179913396e-19	0.848088646706733	1.3260095757309	95.5566641989685	0.28943677058076	H2AFX	0.592889629919239	1.80920881317324	0.152381731129511	3.89081831217243	9.99067216541244e-05
ENSG00000164303.9	-0.0615562788065477	0.00682458117270619	-9.01978850405239	2.62770935210702e-18	13401	-2.45463714552126	5.61333100352568e-13	-3.12194568679791	-1.78732860424462	97.2621595507024	2.38667504467961	ENPP6	-0.439747721824752	0.644198917912585	0.150758347988323	-2.91690462049115	0.00353523859881451
ENSG00000171303.6	-0.0683501419452198	0.00523209495482303	-13.0636279607681	1.94427153115925e-34	13706	-2.49365125571734	1.49969690764826e-11	-3.21794254960972	-1.76935996182496	98.3217687544341	2.87088359299151	KCNK3	-0.406267656371422	0.666131849128311	0.149552635491753	-2.71655297170491	0.00659656381465659
ENSG00000130988.11	-0.0579835993970466	0.00793759364868017	-7.3049342109731	9.03988523645894e-13	13713	-2.44858400298861	1.29137118232348e-13	-3.09649844733013	-1.80066955864708	98.9925019223468	2.362964877858	RGN	-0.450146637773441	0.637534658104344	0.150573492226865	-2.98954770269403	0.00279390817803007
ENSG00000143476.16	0.117049385030701	0.00903503441754778	12.9550569064096	5.86419614920686e-34	13967	2.39495251255574	5.25154437259269e-21	1.89580227639365	2.89410274871784	97.2383974415578	1.34993768836762	DTL	0.443197350840131	1.55767971341012	0.150303362616958	2.94868553253596	0.00319128520555152
ENSG00000011426.9	0.102521669689371	0.00583274939826183	17.576902878756	6.26007060456655e-56	14078	2.3163421629886	9.34573039570463e-14	1.70693974779918	2.92574457817802	98.2356181967394	2.05262728007755	ANLN	0.588838889678208	1.80189500140583	0.15147881905948	3.88726881642109	0.000101378464002856
ENSG00000146670.8	0.108214199908894	0.00700258817758468	15.4534576594535	1.74566637862871e-45	14142	2.23069877142256	6.88563997784408e-21	1.7643668661438	2.69703067670132	97.8597994650069	1.17137195351667	CDCA5	0.4710107950913	1.60161227713184	0.151001353772515	3.1192488234303	0.00181312775152406
ENSG00000203760.7	0.0707916504375146	0.0097867398174564	7.23342520164325	1.46936846177811e-12	14277	1.26541027546743	2.74933517356041e-15	0.951537141887366	1.57928340904749	96.0427005058387	0.512210588049273	CENPW	0.483520757557014	1.62177423633638	0.152529923115748	3.17000590887397	0.00152435837698264
